compound_id,base_rdkit_smiles,DILIst_Classification_x,cellcount_active,GSH_active,mitostruct_active,MMP_active,nucarea_active,nucmask_active,ROS_active,DILIst_Classification_y,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CID441243,CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,1,,,,,,,,1,13.82941552563531,-1.2990377762802912,13.82941552563531,0.0565712660543675,0.1975020712188346,670.855,620.455,670.3842687,262.0,0.0,0.2700630467973434,-0.3896351979620376,0.3896351979620376,0.2700630467973434,0.9387755102040816,1.6326530612244898,2.346938775510204,1.3531975435934802,1625.6024314296826,35.13081678632151,28.73089982444753,28.73089982444753,23.357195600660937,17.394416406729412,17.394416406729412,14.707099894608367,14.707099894608367,9.673452417546752,9.673452417546752,7.2642115304966435,7.2642115304966435,-4.35,48770043313.12044,35.943823258820636,15.907355493348836,9.85622067816918,287.9614492327174,26.790560684021884,11.735768823996422,0.0,17.721539188054518,5.907179729351506,0.0,24.07805846713776,4.9839785209472085,0.0,0.0,73.85976848493253,69.5656741887929,24.014662278673292,30.125170386586497,24.28467613112799,34.53164384948708,0.0,25.834254063816676,17.569479569484972,95.48537708712948,13.08951281182515,77.98741723962318,0.0,0.0,21.684033289181176,0.0,0.0,0.0,81.4770615034451,20.804433175141472,11.835812092322788,75.34805800724523,66.73003775307771,0.0,10.902924932081056,0.0,166.75,53.91077493855606,24.28467613112799,0.0,24.566685753038552,23.897269215851622,36.63296219786583,6.4208216229260096,18.19910120538483,69.30214814676475,25.834254063816676,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.58333333333334,0.5,49.0,6.0,11.0,1.0,1.0,2.0,2.0,1.0,3.0,7.0,5.0,11.0,12.0,1.0,1.0,2.0,5.0,3.092400000000003,188.2137999999995,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID54680690,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,0,,,,,,,,0,13.561436602418745,-2.765435799319728,13.561436602418745,0.0025143298059959,0.3306344318904273,464.8580000000002,443.6900000000002,464.098643312,170.0,0.0,0.2554498889673969,-0.5077369129097337,0.5077369129097337,0.2554498889673969,1.21875,1.84375,2.40625,2.0310070786648944,1156.6989170381362,23.858924650593657,17.034549582914494,17.790478528932947,14.84987152672578,9.69382935678598,10.071793829795208,8.46705670246766,8.874256829208266,6.64192176733659,6.971509988376635,5.2413754109374375,5.510649690506915,-2.92,8230700.669435634,22.280241292031764,7.040784592626308,2.6054241124170625,186.36756096569903,31.266304451365713,22.840946106665523,11.384295757348628,5.783244946364939,5.907179729351506,0.0,19.28352128306594,0.0,0.0,0.0,11.600939890232516,32.648899725203606,27.995001427830378,17.70925870859326,39.91624852641899,34.83377438397007,0.0,4.899909730850478,17.56947956948497,24.16767965080596,14.09534396535438,45.187644365853245,0.0,5.749511833283905,5.733667477162185,0.0,5.749511833283905,11.600939890232516,73.64445193262142,14.383611552215466,11.835812092322788,23.651690994068304,29.038108068717932,5.022633313741326,5.759164871656176,0.0,181.62,75.47039037901891,39.91624852641899,0.0,22.570357920061326,0.0,0.0,31.12798783312808,0.0,0.0,0.0,17.3346073673947,0.0,6.1857789698604835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.34199880791732,0.3809523809523809,32.0,7.0,10.0,3.0,0.0,3.0,1.0,0.0,1.0,9.0,6.0,11.0,2.0,1.0,0.0,1.0,4.0,0.1083000000000003,110.51040000000002,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2406,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,1,,,,,,,,1,9.853784328546231,-0.1189216427311663,9.853784328546231,0.1189216427311661,0.7079213197705984,356.057,350.00900000000007,353.88426115199997,100.0,0.0,0.1476798382751913,-0.5051938869665639,0.5051938869665639,0.1476798382751913,0.6842105263157895,1.0526315789473684,1.4210526315789471,2.4729202264566297,590.6118891901951,14.154336059449747,9.123934450259192,12.964146815260738,8.879917853109719,4.920791908740779,7.249146381705415,3.570771852668548,6.341820623580555,2.2063293698942426,4.281223125142487,1.3588153936009033,3.609057586302326,-0.4500000000000002,14757.899529941342,14.948741504830554,5.8974041608264,3.357829941782835,133.41313976284496,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.16564451032118,24.26546827384644,10.045266627482652,19.836233578518204,10.213054789681411,58.16564451032118,0.0,0.0,0.0,9.79096695103555,0.0,44.35600152881174,0.0,11.49902366656781,0.0,0.0,11.49902366656781,58.16564451032118,10.213054789681411,0.0,0.0,0.0,34.056435224881994,20.090533254965305,0.0,0.0,40.46,0.0,10.213054789681411,0.0,21.544290294050462,19.836233578518204,11.761884949391115,24.26546827384644,0.0,0.0,0.0,46.40375956093006,0.0,24.444529548444887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.166581562666224,0.0,19.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,7.0,2.0,0.0,0.0,0.0,2.0,5.862600000000001,80.37660000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID54670067,O=C1OC([C@@H](O)CO)C(O)=C1O,0,,,,,,,,0,10.532445200302345,-1.4179629629629635,10.532445200302345,0.6713425925925929,0.3850054008235984,176.124,168.05999999999997,176.032087976,68.0,0.0,0.3774972341840157,-0.5050473004212116,0.5050473004212116,0.3774972341840157,1.5,2.0833333333333335,2.4166666666666665,2.796067066263468,232.19280948873623,9.300964908321223,5.967158282493358,5.967158282493358,5.5745860626699715,3.1958475605153462,3.1958475605153462,2.3096782084769703,2.3096782084769703,1.4760022804717894,1.4760022804717894,0.8227770345096007,0.8227770345096007,-1.2700000000000002,518.6003776349318,8.823196644920783,2.9969802601028404,1.2138768453613862,67.32052975243379,25.162972533162872,6.103966387748303,11.86313125940448,5.759164871656176,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.606881964512918,29.957509717234693,5.969305287951849,0.0,0.0,0.0,12.207932775496603,6.606881964512918,11.518329743312352,0.0,0.0,0.0,0.0,0.0,0.0,45.210229607324194,9.53140013787187,0.0,0.0,11.518329743312352,0.0,0.0,0.0,107.22,36.30244977127373,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,20.426109579362823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.666666666666664,0.5,12.0,4.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,-1.4073999999999995,35.25619999999999,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID16133812,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@H](C(=O)N1CCC[C@H]1C(N)=O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O,0,,,,,,,,0,15.474058067649098,-2.1629983435731743,15.474058067649098,0.005526167160397,0.0126539253589681,3431.908999999989,3189.9889999999946,3429.7133074400044,1340.0,0.0,0.3029356726838581,-0.5079666451556014,0.5079666451556014,0.3029356726838581,0.3263598326359833,0.6820083682008368,1.108786610878661,1.3690686719025875,8342.028806763932,180.19572161884935,136.42831649916786,138.0613096610233,112.22113488851704,78.26966192315842,80.757695794871,60.72361313467094,63.27589788450172,37.42111283532813,39.86889169962834,24.721688029703053,27.008337413565584,-21.889999999999972,2.0677666162670674e+86,207.40192590303823,105.33785630165224,74.31924863053527,1384.6509110587567,282.06226474054546,174.92105504942674,5.959554568743835,212.65847025665417,0.0,5.969305287951849,182.80715941644908,4.9839785209472085,0.0,0.0,116.80537648598414,229.3282531743871,69.44092811747443,107.4863611591439,233.56967715390527,246.17512606612323,5.409283605791522,179.27143462378524,87.11044357142802,496.7989321977752,90.29128631884586,48.04701140676951,0.0,5.749511833283905,211.1066654146495,0.0,5.749511833283905,21.587795952773448,596.5514102630717,190.2395190565096,40.91671988275988,289.4814524544363,36.78963192022406,0.0,0.0,0.0,1508.2099999999994,588.2716709090732,190.41884249725885,43.1508346566464,151.7958513000292,6.4208216229260096,66.00630141292751,50.6371063196053,69.23737199690622,0.0,169.47161516208428,57.01229090025119,0.0,1.5960521767779867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.7372811565554,0.6758620689655173,239.0,61.0,92.0,0.0,3.0,3.0,1.0,1.0,2.0,54.0,52.0,94.0,98.0,0.0,3.0,3.0,5.0,-21.52893000000023,850.0568000000046,1.0,9.0,9.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,37.0,36.0,0.0,0.0,0.0,3.0,32.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
CID5282242,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,0,,,,,,,,0,12.644673248929202,-1.2097981923613237,12.644673248929202,0.0079540921306791,0.3718098097586124,410.4330000000001,396.3210000000001,410.035476168,142.0,0.0,0.3518361124729777,-0.4810018591259302,0.4810018591259302,0.3518361124729777,1.4074074074074074,2.1481481481481484,2.740740740740741,1.7779363707554143,892.6232607826647,19.71481399176481,13.616659302293863,15.249652464149316,12.790601455632675,7.615974170215749,9.544381771451302,5.564431947705082,7.603763619047153,3.8753724373645144,5.732885147123606,2.6713445827911553,4.4291467337498736,-2.86,1004655.304560496,18.91702372429312,7.404179606036687,3.6621001780683433,160.28710385294377,21.263510870849927,17.11275295517253,5.131558479839333,0.0,11.814359458703011,11.9386105759037,19.283521283065944,9.77851570501903,0.0,23.098670827325854,6.076020106833881,6.076020106833881,11.132916377212704,17.687854147843737,29.3912035259687,57.55630387184116,0.0,15.200676855804018,0.0,17.836535265042713,11.486521083908974,28.92307029203797,0.0,0.0,11.050456081168516,5.131558479839333,0.0,23.098670827325854,61.0184803249493,19.178148736287287,0.0,12.114749617774471,23.22914229718951,0.0,5.573104530069267,0.0,162.92,41.589505299649424,19.178148736287287,0.0,22.09563031781289,5.752853606746789,16.236695608785215,29.293987933524793,0.0,0.0,10.30076712495354,15.946722266843596,0.0,2.4130113063744005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.75365536029226,0.2666666666666666,27.0,5.0,10.0,0.0,2.0,2.0,0.0,1.0,1.0,8.0,4.0,12.0,6.0,0.0,1.0,1.0,3.0,-0.0481999999999998,97.4977,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID36294,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,1,,,,,,,,1,10.97178555681532,-1.440677402069899,10.97178555681532,0.0542345172492455,0.174006568228555,467.52000000000015,430.2240000000002,467.259127764,188.0,0.0,0.1856475895348526,-0.3935672815104058,0.3935672815104058,0.1856475895348526,0.71875,1.28125,1.84375,1.6991706468763768,607.1880034640932,23.739758018147143,17.667143378704328,17.667143378704328,15.081825115717525,10.75904610808332,10.75904610808332,8.784966984839405,8.784966984839405,6.414988289339922,6.414988289339922,4.428017313305889,4.428017313305889,-0.5599999999999999,8788058.807249958,26.05189361507292,10.793525832364557,5.235544635959526,185.0505766760553,73.14842617521465,36.62379832648981,12.580053458670426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84164324585202,18.628438064208495,30.898496398305447,44.48008878940371,0.0,0.0,0.0,28.66833738581093,98.4207911231007,13.151638370425491,0.0,0.0,0.0,28.66833738581093,0.0,0.0,0.0,124.26342322187772,18.947451815200196,0.0,12.84164324585202,0.0,0.0,0.0,0.0,268.17,92.1860298417616,25.532636974203527,0.0,19.386399651764595,0.0,0.0,0.0,0.0,0.0,0.0,47.615789201011125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66666666666664,1.0,32.0,15.0,14.0,1.0,2.0,3.0,0.0,0.0,0.0,14.0,10.0,14.0,6.0,1.0,2.0,3.0,3.0,-6.295799999999999,108.37100000000002,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID13505,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,0,,,,,,,,0,13.076852851914769,-0.7106875892766045,13.076852851914769,0.1242659427496635,0.4246207896160024,452.5980000000001,420.3420000000002,452.246378264,174.0,0.0,0.3161452986114045,-0.4653135843191404,0.4653135843191404,0.3161452986114045,0.9117647058823528,1.411764705882353,1.8823529411764703,1.5355421295121008,1059.306981097704,23.85731409442526,19.820925278077866,19.820925278077866,16.642960836953698,12.119031281394417,12.119031281394417,9.009427444262124,9.009427444262124,7.229227971364399,7.229227971364399,5.206941538621787,5.206941538621787,-3.419999999999999,68389977.36008254,23.728617561787864,10.67268626755655,4.6222750694609775,202.34654643207776,9.636772684650529,5.41499046939678,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,5.261891554738487,0.0,90.99550602692418,55.96606935538479,6.544756405912575,18.091093746701972,9.53140013787187,5.969305287951849,5.261891554738487,4.899909730850478,0.0,37.016183007262214,26.241151182250643,107.68586050201516,0.0,6.069221312792274,0.0,0.0,0.0,0.0,37.11036620105297,20.36138107666543,11.33111286753076,42.87655654355965,90.99550602692418,0.0,0.0,0.0,53.33,10.82998093879356,10.056428738810308,0.0,5.969305287951849,25.869346833290948,36.32462369282871,0.0,0.0,97.9192432266148,10.96913104364275,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6666666666667,0.3333333333333333,34.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,3.0,4.0,0.0,4.0,8.0,0.0,1.0,1.0,4.0,5.483280000000006,134.32099999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2157,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1,,,,,,,,1,13.58803155563572,0.0153483082820931,13.58803155563572,0.0153483082820931,0.1676472462674973,645.3190000000002,616.0870000000002,645.0236897880001,166.0,0.0,0.1967504089898484,-0.4900306764557738,0.4900306764557738,0.1967504089898484,1.064516129032258,1.7419354838709675,2.3870967741935485,1.8888647726408172,1017.4182948418052,22.38010440969447,18.34173649635359,22.656733078706235,14.993932260492077,10.888744028304076,13.046242319480395,7.4734361391367825,9.797817503911748,5.461660913120074,7.064249090033275,3.6482951301721394,5.727816628805918,-1.13,10080001.27373847,24.511205068165516,11.651596931772383,5.815185868306782,211.53743162157704,14.053923621703872,23.69966135831351,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,45.39113442738271,82.8911768942721,23.915253735000377,12.703816033827788,13.948551074925218,61.934230556608085,0.0,4.899909730850478,0.0,40.0336764678499,26.241151182250643,60.425717355168885,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,45.181741254136114,36.92430585946606,6.4208216229260096,7.140364542130793,55.29454243126415,40.815353347823006,0.0,10.969244356107035,0.0,42.68,0.0,4.794537184071822,0.0,5.783244946364939,17.73378494790691,68.51610223691192,0.0,0.0,36.39820241076966,70.85286258405846,9.154013890853395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.978874052243425,51.223467961691014,0.4,31.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,6.0,11.0,0.0,0.0,0.0,3.0,6.936200000000007,143.41749999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5311181,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,1,,,,,,,,1,10.583110282760888,-0.7382232262821697,10.583110282760888,0.0845490492108107,0.3514175873049406,360.4940000000001,328.23800000000006,360.23005950399994,144.0,0.0,0.3028511153880555,-0.4812302537920116,0.4812302537920116,0.3028511153880555,1.3846153846153846,2.1538461538461537,2.8461538461538463,1.8944989145953344,594.9988427388565,19.10408352775558,15.895788967976207,15.895788967976207,12.417922655570504,9.75719076475028,9.75719076475028,7.8445996257044275,7.8445996257044275,5.852811636848215,5.852811636848215,4.314765093675371,4.314765093675371,-1.5699999999999998,626729.3929820317,20.73840367542214,9.943900964962015,5.7217325281956395,156.5556158072224,15.319582184522115,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,11.840868637711289,30.724902050261537,56.78156345280486,18.75954929201341,12.207932775496603,20.11411936859394,5.969305287951849,0.0,0.0,23.671624184645573,71.00115853535993,0.0,23.80116485057091,0.0,11.840868637711289,0.0,0.0,0.0,0.0,33.49682024797057,4.794537184071822,35.512492822356855,58.79322575986333,23.80116485057091,0.0,0.0,0.0,77.76,12.073271675700152,15.007591973753234,0.0,24.360600102997097,24.6774553381748,25.68328649170404,5.573104530069267,6.923737199690624,19.075777413358384,17.91688874454517,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.83333333333333,0.6818181818181818,26.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,4.0,8.0,2.0,0.0,2.0,2.0,3.541300000000003,102.27540000000003,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
