compound_id,base_rdkit_smiles,DILIst_Classification_x,cellcount_active,GSH_active,mitostruct_active,MMP_active,nucarea_active,nucmask_active,ROS_active,DILIst_Classification_y,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CID5920,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0,1.0,0.0,0.0,,0.0,1.0,1.0,0,10.866438656449064,-1.0194339701604307,10.866438656449064,0.2086574617431265,0.4267101714465896,650.9760000000001,638.8800000000001,650.790051864,122.0,0.0,0.320315512376416,-0.5068453544546648,0.5068453544546648,0.320315512376416,1.1304347826086956,1.7391304347826086,2.260869565217391,2.259938325868832,728.4921149657531,17.14589989101247,11.593375856469256,18.06587072999822,10.773764703227071,6.403077299786715,9.639324736551195,4.752724325830179,8.239296372992634,2.969940976541349,5.4365609050684505,1.8379412510362283,4.4419577364019975,-0.3400000000000001,98209.27805135748,18.990977949808823,8.160013239239413,5.063965411826361,173.5722635628371,20.683585220643646,17.54086449571577,5.749511833283905,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,110.08872033813525,0.0,10.710546813196189,19.744454927553285,73.74191716915603,0.0,0.0,5.733667477162185,12.462662452073973,0.0,46.60583364720124,0.0,17.248535499851716,10.470530430962237,0.0,17.248535499851716,67.77261188120417,22.22420090678122,11.21535880699783,10.710546813196189,5.563451491696996,30.33183534230805,0.0,0.0,0.0,92.78000000000002,12.011146117099807,9.901064578912528,0.0,12.170333456209914,15.069205937633209,12.703816033827788,0.0,18.19910120538483,34.723604763991275,45.181741254136114,15.57705782580294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4347334282146695,50.26336513916394,0.1333333333333333,23.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,8.0,5.0,0.0,0.0,0.0,2.0,3.952700000000001,112.089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2118,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1,1.0,1.0,0.0,,0.0,1.0,0.0,1,6.228015890512583,0.4973875661375662,6.228015890512583,0.4973875661375662,0.6893709827759431,308.77200000000005,295.668,308.082874096,108.0,0.0,0.1588744237415215,-0.2809619790225386,0.2809619790225386,0.1588744237415215,1.0454545454545454,1.8636363636363635,2.6818181818181817,2.013381569193476,880.9295253951269,15.104083527755582,11.992727789712616,12.748656735731071,10.737183443017884,7.049121653850143,7.42708612685937,5.191182528867209,5.6276183093391925,3.772315690180696,4.0074127929684344,2.7926563810206866,2.9647594049735533,-2.459999999999999,194436.74800244864,13.220144300303357,5.0704066487242425,2.036578034945077,132.66005687193478,0.0,12.3691609039125,5.824404497999927,0.0,0.0,0.0,9.559504380427024,0.0,0.0,10.197363616602075,41.93277523254056,25.122838405075452,16.149536297135317,11.399071277454263,0.0,17.312624893003218,0.0,14.76446326439343,4.992404732635669,13.4684936056032,0.0,76.32928184082806,0.0,5.687386274683562,0.0,0.0,0.0,11.600939890232516,20.476148267164135,6.544756405912575,6.923737199690624,22.775711979393844,53.52334128032855,5.022633313741326,5.687386274683562,0.0,43.07,0.0,0.0,0.0,0.0,11.5673897196539,34.17478325684811,0.0,0.0,47.889039258251636,22.330097753525298,16.593344622868184,0.0,6.228015890512583,0.0,0.0,0.0,0.0,0.0,0.0,2.0467283950617285,38.00303349220347,0.1176470588235294,22.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,3.5801200000000017,86.89100000000002,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID10158453,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,1,1.0,0.0,0.0,,0.0,0.0,1.0,1,14.447970692026429,-0.5472912467456126,14.447970692026429,0.0556342514941896,0.7462318337051916,373.44900000000007,353.2890000000001,373.11479272,136.0,0.0,0.3083199861888119,-0.4155847938184268,0.4155847938184268,0.3083199861888119,1.3076923076923077,2.076923076923077,2.769230769230769,1.626197775525089,858.4912297703296,18.258784066134833,14.53515702062476,15.351653601552488,12.524877143252588,8.848710833955002,9.665207414882728,6.928661546347182,8.027953898468041,4.932041491118136,6.047122900820785,3.5578126763051383,4.608787762722718,-2.0499999999999994,1498004.5588004007,17.368141889915012,6.928164194604956,3.436138418751632,155.12857793560414,4.736862953800049,5.817220841045895,10.846452481653149,0.0,0.0,5.969305287951849,14.48898409899412,4.39041504767482,0.0,11.336785877934735,18.19910120538483,36.958650497398246,36.37175474307546,6.041840829147961,18.716352369618512,23.089336112251523,0.0,4.899909730850478,5.917906046161393,38.77279930352919,6.544756405912575,52.15310636044923,0.0,5.0632075352882095,4.736862953800049,4.39041504767482,5.0632075352882095,11.336785877934735,23.19721637107984,22.554652396982227,11.735126887207288,41.8112714517859,30.33183534230805,0.0,0.0,0.0,46.61,6.041840829147961,13.979489415818463,0.0,23.48767712152408,23.716171838810357,24.825916360475023,29.20403733978827,18.19910120538483,6.06636706846161,4.899909730850478,4.736862953800049,0.0,1.4746936675904927,0.0,0.0,0.0,0.0,0.0,0.0,14.447970692026429,47.24400230704974,0.4,26.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,0.0,6.0,5.0,1.0,0.0,1.0,4.0,3.891000000000003,96.61400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID26248,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,1,0.0,0.0,0.0,,0.0,0.0,0.0,1,13.057068688586543,-1.3556373330119718,13.057068688586543,0.0392928004535146,0.5498381537815612,368.2970000000001,356.20100000000014,368.053217344,136.0,0.0,0.3353435080841356,-0.4776373313764018,0.4776373313764018,0.3353435080841356,0.8148148148148148,1.4074074074074074,2.0,2.306286021688589,1047.9154457273426,19.877950698581344,14.191702974695133,14.191702974695133,12.70128505815564,7.709441579072908,7.709441579072908,5.726340416030058,5.726340416030058,3.8260982076978625,3.8260982076978625,2.852112784817415,2.852112784817415,-3.81,804183.7408885267,17.99529697207141,6.487370307022906,3.0802902280668167,151.86619568423666,14.580253302440804,11.49902366656781,5.783244946364939,5.783244946364939,0.0,17.90791586385555,19.178148736287287,4.794537184071822,0.0,0.0,12.13273413692322,18.19910120538483,24.97437738277524,16.690354475090988,38.55293922279991,29.474405756585423,0.0,0.0,0.0,13.847474399381248,0.0,58.14909280079303,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,34.58093315142613,9.589074368143644,0.0,56.048343410081685,30.33183534230805,0.0,0.0,0.0,124.04000000000002,29.474405756585423,29.079213315199816,0.0,39.31628112505279,0.0,25.980208536304467,18.19910120538483,0.0,0.0,0.0,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.99999999999999,0.1052631578947368,27.0,1.0,8.0,1.0,0.0,1.0,2.0,0.0,2.0,7.0,1.0,8.0,3.0,0.0,0.0,0.0,3.0,2.0107999999999997,89.32630000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4888,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,1,0.0,0.0,0.0,,0.0,0.0,0.0,1,11.02494804366242,-0.8206068384143779,11.02494804366242,0.5133376900142781,0.7643946387362142,255.27299999999997,242.16899999999995,255.089543276,96.0,0.0,0.3101855618009577,-0.4807885008732984,0.4807885008732984,0.3101855618009577,1.368421052631579,2.210526315789474,3.0,1.982359796493996,651.588988374735,13.405412915006313,10.459482437441572,10.459482437441572,9.147867045540842,6.122967913482778,6.122967913482778,4.673602722960913,4.673602722960913,3.392470070101176,3.392470070101176,2.208894786219582,2.208894786219582,-2.36,28795.34235986583,11.71480336716462,4.387759596716938,2.053838354521441,110.23138369231135,9.843390348640757,5.749511833283905,0.0,5.879988336435371,0.0,5.969305287951849,4.794537184071822,4.9839785209472085,0.0,0.0,18.19910120538483,30.183374320007832,18.18111668623608,5.917906046161393,14.637927532712578,5.969305287951849,0.0,4.9839785209472085,0.0,19.262464868778025,0.0,53.21903338901211,0.0,11.629500169719275,4.736862953800049,0.0,11.629500169719275,0.0,16.059811203739763,11.21535880699783,0.0,29.531997720943004,36.52867891392113,0.0,0.0,0.0,59.42,11.887211334113244,4.794537184071822,0.0,0.0,5.879988336435371,28.8606879313009,0.0,19.18694783976531,24.26546827384644,4.9839785209472085,9.843390348640757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.33333333333333,0.2,19.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,2.9662000000000006,69.60980000000004,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID468595,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,0,1.0,0.0,1.0,,0.0,1.0,0.0,0,14.965687565753756,-1.0186011468002438,14.965687565753756,0.012078725852777,0.1999514521531543,700.7910000000002,658.455,700.329708264,268.0,0.0,0.3502050642309655,-0.4932152370073248,0.4932152370073248,0.3502050642309655,0.9411764705882352,1.607843137254902,2.215686274509804,0.9233492900705036,1957.7610476177256,35.536594180257325,28.684511783812233,28.684511783812233,24.724315652236413,17.321109723261948,17.321109723261948,13.33235836226696,13.33235836226696,9.962827352337372,9.962827352337372,7.24026398880874,7.24026398880874,-5.079999999999999,465444137337.98395,34.372570150593184,14.64488141335326,7.238378251204456,294.0195681725665,24.38007276414176,41.96696455065301,0.0,0.0,0.0,5.689743398203474,0.0,32.49005131845039,10.197363616602075,0.0,12.990104268152232,74.36268406169714,55.101522779337415,37.59171382651824,23.361083397790445,11.374772549367124,0.0,29.11204765563101,5.917906046161393,50.9807320790258,49.19260901437709,113.39417173343546,0.0,11.436898107967467,20.22642581370448,20.155602644716765,5.749511833283905,0.0,79.71533099089615,16.88267017069631,17.55234772825318,38.29440996607822,90.50653516144318,0.0,5.687386274683562,0.0,115.7,23.33945888082378,18.681894674262168,0.0,24.194246679425405,31.61885866657485,55.057063349446494,34.03627686938884,17.93286020960035,43.32193961046029,37.11389573617346,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.148907085988576,85.93442624734475,0.4054054054054054,51.0,1.0,12.0,0.0,2.0,2.0,3.0,2.0,5.0,12.0,1.0,14.0,12.0,0.0,2.0,2.0,7.0,4.573200000000004,187.31279999999944,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID42890,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,0,1.0,0.0,0.0,,0.0,0.0,1.0,0,13.330070372456962,-1.974834577349457,13.330070372456962,0.0058772675736957,0.3283465061048781,497.5000000000002,470.28400000000033,497.1685814439999,190.0,0.0,0.1978961589605568,-0.5068479549336722,0.5068479549336722,0.1978961589605568,1.1111111111111112,1.6944444444444444,2.25,1.6648191484378905,1292.805435545965,26.101565337712938,19.724918869775053,19.724918869775053,16.941083909793292,11.712981476420431,11.712981476420431,9.797579369129792,9.797579369129792,7.496460472410181,7.496460472410181,5.423009541947898,5.423009541947898,-3.15,88433172.98581205,24.540265828867255,8.462359358435075,3.5617243684826523,205.8086759314677,35.63350296412511,17.100074477551498,23.63976156843003,0.0,0.0,0.0,14.383611552215466,0.0,0.0,0.0,24.26546827384644,13.847474399381248,47.55811166471397,29.4388021466389,44.283447039178384,17.34973483909482,0.0,0.0,5.733667477162185,69.35475680087104,0.0,57.64617722402841,0.0,11.49902366656781,5.733667477162185,0.0,11.49902366656781,0.0,67.9166955634211,20.68908471459793,0.0,75.7628673513072,24.26546827384644,0.0,0.0,0.0,176.61,71.5143976613004,34.809721131578286,0.0,46.222352196033995,0.0,0.0,19.056471336613843,19.056471336613843,0.0,0.0,15.207393384762284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.74999999999996,0.4230769230769231,36.0,6.0,10.0,2.0,1.0,3.0,2.0,0.0,2.0,10.0,5.0,10.0,3.0,0.0,1.0,1.0,5.0,1.0202999999999998,123.79060000000004,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4417,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,1,1.0,1.0,1.0,,1.0,1.0,1.0,1,12.93328593474427,-0.1614729780801214,12.93328593474427,0.0874163832199546,0.5682411406599145,383.5320000000002,350.2680000000001,383.246043916,152.0,0.0,0.3089126337156214,-0.464096983774137,0.464096983774137,0.3089126337156214,1.1785714285714286,1.9642857142857144,2.7142857142857144,1.6948906782532611,745.1036007232758,19.769373945685235,17.23207192027711,17.23207192027711,13.707039898056806,10.680786572562072,10.680786572562072,7.604429944531296,7.604429944531296,5.797245032366775,5.797245032366775,4.0794281768400475,4.0794281768400475,-1.9099999999999997,3365578.994935142,20.814784712110708,10.584262315161627,5.553606590211455,168.3648723285164,14.373635638450576,6.606881964512918,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,56.31204387861251,55.108699224155785,13.151638370425491,12.021872433909696,14.26826309167192,16.74175371688144,0.0,4.899909730850478,5.917906046161393,45.634727278833594,32.84803314676356,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,49.82121455331419,20.68908471459793,5.917906046161393,38.673390759856275,42.46456947923127,0.0,10.772448428929591,0.0,38.77,0.0,4.794537184071822,0.0,17.991177721861547,13.027703587438928,45.503616051028665,16.335899920626588,0.0,0.0,61.211953609462995,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.83333333333333,0.5416666666666666,28.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,4.0,10.0,0.0,1.0,1.0,3.0,4.452600000000004,113.48000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6082,COc1ccc(OC)c(C(O)C(C)N)c1,0,0.0,0.0,1.0,,0.0,0.0,0.0,0,9.869132653061223,-0.7545833333333338,9.869132653061223,0.3555498866213156,0.781942163264455,211.261,194.12499999999997,211.120843404,84.0,0.0,0.1244903668304117,-0.4967514280748025,0.4967514280748025,0.1244903668304117,1.2666666666666666,1.9333333333333331,2.4,3.1084333760193648,325.60911457507285,11.422285251880869,9.22781179156544,9.22781179156544,7.095754112725151,4.7536697033024415,4.7536697033024415,3.4118347559661713,3.4118347559661713,2.253541657006503,2.253541657006503,1.353769813669732,1.353769813669732,-1.2600000000000002,2178.937837035535,11.812780203784571,4.9999590646139,2.607453435810157,89.6173285997025,20.313920779602988,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.122838405075456,11.605292320844956,20.323561470303368,14.580253302440804,0.0,0.0,0.0,5.733667477162185,19.069544416586886,14.219595082555069,23.762552697081823,0.0,11.49902366656781,15.207393384762284,0.0,11.49902366656781,0.0,25.367963306543732,0.0,0.0,18.591155079135923,18.19910120538483,0.0,0.0,0.0,64.71,6.103966387748303,5.106527394840706,0.0,6.041840829147961,17.062475158264807,0.0,0.0,39.34243348763052,0.0,0.0,15.207393384762284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66666666666667,0.4545454545454545,15.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0844,58.15520000000003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID441289,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,0,1.0,1.0,0.0,,0.0,1.0,1.0,0,12.527690879296667,-0.0998384015375362,12.527690879296667,0.0461551089035756,0.3013327984236265,572.8750000000001,512.3950000000004,572.4542112401799,232.0,0.0,0.3026503849097713,-0.4562063034349116,0.4562063034349116,0.3026503849097713,0.6829268292682927,1.2682926829268293,1.853658536585366,1.306114612552273,1002.1320848082502,29.208531534440652,27.167037786543677,27.167037786543677,19.395085046786704,17.424764112890383,17.424764112890383,16.66413524911701,16.66413524911701,14.48001118300013,14.48001118300013,12.295354485165044,12.295354485165044,-1.14,1356211455.6248648,29.910546516243432,10.786724576322715,4.99022833752274,249.60204096883757,18.439787622989343,12.08368165829592,12.207932775496603,0.0,0.0,11.9386105759037,9.589074368143644,0.0,0.0,0.0,13.847474399381248,99.71565250622848,32.10410811463005,40.27436958900468,28.028861991132985,11.9386105759037,0.0,0.0,34.501605123439134,135.45724433059314,40.27436958900468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.47065631409015,19.06280027574374,34.501605123439134,111.16562989680064,0.0,0.0,0.0,0.0,52.6,0.0,9.589074368143644,0.0,29.56153382079708,35.25239026617688,21.30478938447665,103.22888509876243,13.847474399381248,0.0,27.94281836473563,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1889997827714796,75.81100021722851,0.9428571428571428,41.0,0.0,6.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,6.0,4.0,4.0,2.0,6.0,6.0,6.110500000000007,160.71579999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
