compound_id,base_rdkit_smiles,DILIst_Classification_x,cellcount_active,GSH_active,mitostruct_active,MMP_active,nucarea_active,nucmask_active,ROS_active,DILIst_Classification_y,ASA+_per_atom,ASA-,ASA_H_per_atom,ASA_P,ASA_per_atom,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0_per_atom,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0_per_atom,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3_per_atom,CASA+_per_atom,CASA-_per_atom,DASA_per_atom,DCASA_per_atom,FASA+,FASA-,FASA_H,FASA_P,FCASA+_per_atom,FCASA-,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3_per_atom,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3_per_atom,Kier1_per_atom,Kier2_per_atom,Kier3_per_atom,KierA1_per_atom,KierA2_per_atom,KierA3_per_atom,KierFlex_per_atom,PC+_per_atom,PC-_per_atom,PEOE_PC+,PEOE_PC-_per_atom,PEOE_RPC+,PEOE_RPC-_per_atom,PEOE_VSA+0_per_atom,PEOE_VSA+1_per_atom,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPPOS,PEOE_VSA_HYD_per_atom,PEOE_VSA_NEG_per_atom,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS_per_atom,PEOE_VSA_PPOS,Q_VSA_FHYD,Q_VSA_FPNEG,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD_per_atom,Q_VSA_NEG_per_atom,Q_VSA_PNEG,Q_VSA_POL_per_atom,Q_VSA_POS_per_atom,Q_VSA_PPOS_per_atom,RPC+_per_atom,RPC-_per_atom,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5_per_atom,SMR_VSA6_per_atom,SMR_VSA7,SMR_per_atom,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VAdjEq_per_atom,VAdjMa_per_atom,VDistEq_per_atom,VDistMa_per_atom,VSA_per_atom,Weight_per_atom,a_IC_per_atom,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy_per_atom,a_hyd_per_atom,a_nB,a_nBr,a_nC_per_atom,a_nCl,a_nF,a_nI,a_nN,a_nO,a_nP,a_nS,apol_per_atom,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext_per_atom,b_1rotN_per_atom,b_1rotR,b_ar,b_count_per_atom,b_double,b_heavy_per_atom,b_max1len,b_rotN_per_atom,b_rotR,b_single_per_atom,b_triple,balabanJ_per_atom,bpol_per_atom,chi0_C_per_atom,chi0_per_atom,chi0v_C_per_atom,chi0v_per_atom,chi1_C_per_atom,chi1_per_atom,chi1v_C_per_atom,chi1v_per_atom,chiral,chiral_u,dens,density,diameter_per_atom,dipole,dipoleX,dipoleY,dipoleZ,glob,h_ema,h_emd_C_per_atom,h_emd_per_atom,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr_per_atom,h_pKa,h_pKb,h_pavgQ,h_pstates,h_pstrain,lip_acc_per_atom,lip_don,lip_druglike,lip_violation_per_atom,logP(o/w),logS,mr_per_atom,mutagenic,npr1,npr2,opr_brigid_per_atom,opr_leadlike_per_atom,opr_nrot_per_atom,opr_violation_per_atom,petitjean,petitjeanSC,pmi1_per_atom,pmi2_per_atom,pmi3_per_atom,pmiX_per_atom,pmiY_per_atom,pmiZ_per_atom,pmi_per_atom,radius_per_atom,reactive,rgyr_per_atom,rings_per_atom,rsynth,std_dim1,std_dim2_per_atom,std_dim3_per_atom,vdw_area_per_atom,vdw_vol_per_atom,vol_per_atom,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd_per_atom,vsa_other,vsa_pol,vsurf_A,vsurf_CP,vsurf_CW1_per_atom,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1_per_atom,vsurf_D2_per_atom,vsurf_D3_per_atom,vsurf_D4_per_atom,vsurf_D5_per_atom,vsurf_D6_per_atom,vsurf_D7_per_atom,vsurf_D8_per_atom,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G_per_atom,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R_per_atom,vsurf_S_per_atom,vsurf_V_per_atom,vsurf_W1_per_atom,vsurf_W2_per_atom,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1_per_atom,vsurf_Wp2_per_atom,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,weinerPath,weinerPol_per_atom,zagreb_per_atom
CID25074469,CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,1,,,,,,,,1,5.2319380337078645,371.90823,5.265507752808989,371.63361,7.353336516853933,-2.6850679,-0.57883638,0.60127831,2.744082,-0.017546717977528,-0.56508821,0.64507192,2.6970674999999997,-0.0136849320224719,-0.4065372,0.75651276,0.016829063483146,130.97634269662922,50.2222393258427,3.142566123595506,80.7541011235955,0.71150529,0.28413931,0.71607053,0.2839295,0.1000664213483146,6.8298569,1,-0.86280006,-0.41951403,0.085537486,3.2903407,-2.2031331,-0.40394205,0.14246857,0.0180645696629213,-0.5637656999999999,-0.24716964,0.18918473,0.0198402780898876,0.4532720561797753,0.229739415730337,0.1410728707865168,0.3531585224719101,0.1784985280898876,0.1093982640449438,0.1181138258426966,0.1406404494382022,-0.1350393314606741,11.677011,-0.0599832078651685,0.029350413,0.0002065145449438,1.4813444943820226,1.117938033707865,32.579029,120.66618,163.09319,43.095066,15.681574,107.85311000000002,135.53458999999998,0.0,0.0,5.682576200000001,162.67526,23.828892,0.67483199,0.34206653,0.15092862,0.17423943,4.827557528089888,2.4470473595505617,192.18672,414.05655,4.706670505617978,221.86983,0.48678783,0.21161526,0.60250348,0.30159691,3.482342640449438,2.843577865168539,269.4628,3.671375056179775,4.3101398876404495,2.1575391011235956,0.0002692966741573,0.000226009241573,279.2699,70.680298,216.86414,53.39461899999999,108.12576,2.739883595505618,0.7639927528089888,66.65203100000001,0.1936589382022472,-4.2143202,328.3443,79.655556,348.67868,76.24499499999999,16.724268,75.473625,0.0,289.58102,132.07884,71.895454,492.03,0.0008753988764044,0.0431035129213483,0.0265979365168539,0.0724871685393258,7.105266853932584,7.373488764044944,1.6538646629213485,15,0,29,3,178,16,31,0.5337078651685393,0.2865168539325842,0,0,0.3595505617977528,0,0,0,18,13,0,0,1.1135383146067417,0,0,3,0.0280898876404494,0.1910112359550561,0.33333334,31,1.0393258426966292,12,0.5730337078651685,7,0.2359550561797752,0.41176471,0.797752808988764,0,0.005683863483146,0.6245740449438203,0.2349335337078651,0.3836798483146067,0.2141444382022471,0.2956704775280898,0.129273808988764,0.2557653146067415,0.1084195168539325,0.1763868764044943,9,9,1.0807871999999998,0.7695415,0.1797752808988764,5.6325092,-0.20503032,-0.81349313,5.569681200000001,0.19061923,25.630741,0.143579106741573,0.4558315056179775,-1.439836,-1.3757883,-8.369461099999999,0.0,27.346490999999997,0.200667820224719,9.4561911,7.708140400000001,1.1603588,2.6773233,0.32520124,0.1741573033707865,21,0,0.0168539325842696,-0.65100002,-10.62276,0.1956791404494381,0,0.45077419,0.77466488,0.2359550561797752,0.0,0.1910112359550561,0.0337078651685393,0.5,1.0,113.88450000000002,195.71289325842696,252.64200561797753,68.30120786516854,124.35217977528087,88.46630337078652,281.11969101123594,0.0898876404494382,0,0.0346887887640449,0.0449438202247191,0.23157895,4.9235120000000006,0.0201468640449438,0.0120764235955056,7.153717977528089,9.581665168539326,6.822331460674158,149.23613,0.0,41.167557,121.41838,3.754899606741573,182.91693,309.1535,0.62531388,0.059619591,0.013305961235955,2.0856218,1.4204695,0.74735785,0.43761539,0.23737679,0.12578587,0.054727178,10.892556179775282,6.524578651685394,4.727528089887641,3.867977528089888,3.2816011235955056,2.628511235955056,1.821629213483146,1.0561797752808988,0.5,0.5,0.70710677,0.5,2.95804,3.082207,-3.698410500000001,-3.6323433,-3.5425777000000003,-10.6269,-9.5382299,-9.5000944,0.008109665730337,451.75,589.25,546.0,315.5,175.5,93.625,44.875,19.0,0.25089127,0.14760348,0.21502928,0.41387883,0.43632028,0.38116702,0.39085999,0.32445285,1.0871868,1.6302648000000002,0.37121508,0.57685733,0.31788477,0.18173707,0.22126913,0.58202624,0.92450422,1.5031438999999998,0.0106093595505617,6.815843820224719,12.871488764044944,16.213483146067414,10.205056179775282,1004.125,430.375,211.125,101.625,45.125,19.0,13.67556179775281,6.894662921348314,458.125,114.875,35.625,8.0,0.25,0.0,57234,0.8089887640449438,2.730337078651685
CID5920,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0,,,,1.0,,,,0,4.678125428571429,351.92467999999997,11.384822285714286,117.1903,14.733116,-2.5239003,-0.65997547,0.65998459,2.5495465,-0.0945767142857142,-0.50641483,0.95691514,2.458899,-0.0664152428571428,-0.32538521,1.1720493,0.07901428,21.060921714285712,45.27762285714285,5.376865428571429,24.216702571428577,0.31752452,0.68247551,0.77273685,0.22726314,0.0408427228571428,3.0731870999999997,0,-0.85034502,-0.44788125,0.15268463,2.414422,-2.2350206000000004,-0.34456518,0.27572063,0.0724594171428571,-0.64070153,-0.16150069,0.44881594,0.0789021828571428,0.552182542857143,0.2397923885714285,0.1495708342857142,0.6557459714285714,0.287004,0.1800767485714285,0.2863939142857142,0.1286285685714285,-0.1286571371428571,2.4278438,-0.0693669657142857,0.14228897,0.0064007568571428,0.7529247714285714,1.5129276857142857,15.869866,0.0,10.324173,0.0,25.857038,204.45309,0.0,0.0,0.0,0.0,0.0,38.510571,0.80045986,0.64908087,0.10288153,0.09665861,8.560794571428572,6.941819142857143,38.510571,74.691788,3.7530260000000006,36.181213,0.75945026,0.09619271,0.32767347,0.14435706,8.122202857142858,7.190428285714286,36.006817,2.5726425142857146,3.504417142857143,1.543876314285714,0.0057498254285714,0.0057104788571428,66.545563,36.385113,37.876118,22.897827,0.0,3.059552285714286,0.0418288028571428,170.34601999999998,0.3090311428571428,1.90117,111.96564,1.4640081,32.823112,0.0,3.185575,18.868406,0.0,88.215919,0.0,186.07631,97.230003,0.0125407388571428,0.1595703542857142,0.0986785742857143,0.24942804,9.497175714285714,18.59931457142857,1.861346,1,2,12,1,35,1,2,0.6571428571428571,0.4857142857142857,0,0,0.4285714285714285,0,0,3,1,4,0,0,1.5645576571428574,0,0,1,0.0571428571428571,0.1428571428571428,0.20833333,12,1.0285714285714285,1,0.6857142857142857,4,0.1428571428571428,0.20833333,0.6571428571428571,0,0.0531125142857142,0.754299542857143,0.2696798057142857,0.4898828857142858,0.2334630971428571,0.5187617714285715,0.1690233228571428,0.3078218571428571,0.1269488885714285,0.2769930714285714,1,0,1.8552932,1.4217308000000002,0.3714285714285714,3.5336504,0.49860936,2.4955521000000003,-2.4515898,0.65906984,7.989117599999999,0.0990200114285714,0.7046459142857143,2.6076574,0.48916087,-4.614366099999999,0.0,8.368712400000001,0.3137878285714286,8.2787228,11.717205,-0.0502696859999999,1.2362556,0.030718274,0.1428571428571428,4,1,0.0285714285714285,5.974,-5.7384901,0.3265129142857143,0,0.54927808,0.80660838,0.3428571428571428,0.0285714285714285,0.1428571428571428,0.0285714285714285,0.46153846,0.85714287,97.18295142857144,142.71201142857143,176.92850285714286,44.295185714285715,86.81036571428571,77.30618857142858,208.41173142857144,0.2,0,0.0956411028571428,0.0571428571428571,0.043478262,1.903037,0.0467462171428571,0.0441412742857142,10.694845142857142,13.082163714285713,10.025,27.133842,27.133842,17.742489000000003,17.742489000000003,7.977855714285714,17.212255,58.443253000000006,6.050989599999999,0.18899758,0.0787464085714285,2.4247105,1.4183276000000002,0.63818651,0.27157062,0.12079956,0.043584719,0.015730154,25.47142857142857,14.925,10.278571428571428,8.4,7.0928571428571425,5.975,4.15,2.2642857142857142,0.5,1.2247449,1.6583124,0.70710677,0.5,0.86602539,-2.7620306,-2.6671076,-2.5686765,-7.2266974,-7.0048051,-6.883247900000001,0.0338606228571428,279.5,343.25,241.25,97.875,39.625,17.25,6.375,1.875,0.13446838,0.061649662,0.62642032,0.69651872,0.66219628,0.70648742,0.83658087,1.0277189,1.3006207,1.4388354,1.1250405,2.0512156000000004,3.3545926,4.5676937,5.4345622,6.176133200000001,6.895389999999999,7.501762400000001,0.04564832,13.729633428571429,21.935714285714287,36.76428571428571,21.86428571428571,365.375,128.875,48.375,18.125,6.375,1.875,28.77857142857143,12.057142857142855,124.125,31.0,8.75,0.875,0.0,0.0,1294,1.0,3.3142857142857145
CID2118,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1,,,,0.0,,,,1,7.16214657142857,264.03131,12.64848542857143,72.009468,14.705897714285712,-2.2637928,-0.61782914,0.62759274,2.3725679,-0.0626940942857142,-0.49650812,0.76532167,2.4539327999999996,-0.05657934,-0.46058318,0.83761948,0.0764389657142857,20.276037714285717,21.36390542857143,0.3816052571428571,1.0878682857142858,0.48702544,0.51297456,0.86009604,0.13990395,0.0393934,1.452744,0,-0.79807508,-0.38278958,0.046107363,2.5604134,-0.86626387,-0.28017744,0.15515132,0.0761239314285714,-0.48244363,-0.20281337,0.20552821,0.0820276314285714,0.4435199999999999,0.1851851885714285,0.0834843771428571,0.3212145142857143,0.1318816457142856,0.0587315571428571,0.0673945628571428,0.0808857171428571,-0.0809142857142857,1.3083251,-0.0373807171428571,0.12187711,0.0061382737142857,0.6209424285714286,1.6015132285714284,24.382887,11.190562,0.0,0.0,0.0,55.51239,90.856468,18.842079,0.0,0.0,5.682576200000001,0.0,0.98000872,0.60120231,0.019991267,0.0,7.959152571428571,4.882671714285715,5.682576200000001,5.682576200000001,3.2388399999999997,0.0,0.84374291,0.086277589,0.37522867,0.069979496,6.852468,5.074087428571429,24.524654,1.2690437428571428,3.0474239999999995,0.5683393142857143,0.0032901045714285,0.0070217917142857,0.0,52.010635,0.0,14.527596,2.7567475,4.559572857142857,0.0787642142857142,72.474655,0.2488457257142857,3.8465199,0.0,37.981853,0.0,0.0,11.02699,16.785529999999998,3.5006065000000004,143.90222,0.0,90.914238,43.07,0.0136967982857142,0.1612530285714285,0.0838629657142857,0.2476477771428571,8.736144285714285,8.822057142857142,1.5409234285714284,3,0,17,0,35,0,3,0.6285714285714286,0.4285714285714285,0,0,0.4857142857142857,1,0,0,4,0,0,0,1.2905230857142858,0,0,2,0.0571428571428571,0.0285714285714285,0.039999999,17,1.0857142857142856,1,0.7142857142857143,2,0.0285714285714285,0.039999999,0.5714285714285714,0,0.0457179114285714,0.5500483428571429,0.3258689428571429,0.4315452285714286,0.2807402485714285,0.3642473142857143,0.1981453771428571,0.3067766857142857,0.14292202,0.2122024685714285,0,0,1.0920318000000002,0.77270257,0.2571428571428571,1.5618379,0.51085979,-0.2507052999999999,-1.4544781,0.22295178,6.9987764000000015,0.1406362942857142,0.1406362942857142,3.6801517,3.701848000000001,-5.2389064,0.0,10.010085,0.2503714142857142,14.0,8.2713766,0.050813027,1.2236466,0.03108968,0.1142857142857142,0,1,0.0,4.0,-4.5496302,0.2490642285714285,0,0.51303571,0.66682625,0.6285714285714286,0.0285714285714285,0.0285714285714285,0.0,0.44444445,0.80000001,47.85167142857143,62.19596,93.27161714285717,28.723762857142855,25.30725285714286,47.62860857142857,101.65962571428572,0.1428571428571428,0,0.0969887314285714,0.1142857142857142,0.77272725,2.8539786,0.0508253742857142,0.0385024314285714,8.121511428571429,11.417144,8.07857142857143,24.524654,0.0,0.0,0.0,6.325549714285714,29.080677,24.524654,6.4480634000000006,0.21408901,0.0768939085714285,1.9501816000000003,1.0085681999999998,0.40141952,0.24182527,0.11000325,0.0041963267,0.0,23.835714285714285,14.303571428571429,10.903571428571428,9.514285714285714,8.335714285714285,7.035714285714286,4.2214285714285715,2.503571428571429,0.5,0.70710677,1.118034,0.5,0.5,1.0,-3.3071632000000006,-3.2118697,-3.2065525000000004,-5.4375763,-5.3575295999999994,-5.342093900000001,0.0360374971428571,244.25,238.5,202.375,87.125,40.125,12.625,1.0,0.0,0.10514248,0.037912913,1.1025395,0.94515693,1.0418787,1.1939273,1.3830258999999998,1.4496645,0.98809201,0.83172512,0.86200786,2.3237308999999997,3.872752399999999,5.2708917,5.431171400000001,5.4624891,4.6097088,0.0,0.0410637028571428,13.393823142857142,19.25,32.36071428571429,16.867857142857144,255.375,88.375,40.125,12.625,1.0,0.0,25.382142857142856,10.053571428571429,53.0,1.25,0.0,0.0,0.0,0.0,926,1.1428571428571428,3.4857142857142858
CID10158453,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,1,,,,0.0,,,,1,7.3788925531914895,251.24696,10.139827021276597,121.48306,12.724572978723405,-2.7068179,-0.51908708,0.6445173000000001,2.816648,-0.0727745680851063,-0.47782177,0.6414578000000001,2.8532231,-0.053286014893617,-0.43842721,0.73966628,0.0647333425531914,40.406817021276595,23.921919148936173,2.0332125319148937,16.484897021276595,0.57989317,0.42010686,0.79686975,0.20313026,0.0675637212765957,1.8799782,1,-0.86215311,-0.41426435,0.0589916999999999,2.8655341,-2.2433872000000004,-0.29995748,0.1520395,0.0606698638297872,-0.62941146,-0.21491592,0.18237829,0.0656130659574468,0.4111113829787234,0.1736864936170212,0.086756644680851,0.3440787446808511,0.1442729361702127,0.0716762042553191,0.0897361063829787,0.1165106340425532,-0.0952127638297872,2.7674822999999997,-0.0376060063829787,0.12629405,0.00386273,1.7605525957446808,1.1444539787234045,26.478556,31.365097,0.0,14.708499,8.619012800000002,54.167339,28.694408000000003,0.0,0.0,11.908636,29.637597999999997,0.0,0.81037414,0.36364433,0.12143958,0.068186283,5.898738723404255,2.6469782978723404,41.546234000000005,64.873749,4.632052765957446,23.327513,0.73414093,0.08663065,0.51088488,0.17922844,5.343834468085107,3.5602842553191487,29.637597999999997,1.9351965744680852,3.7187468085106383,1.304609425531915,0.0025604959574468,0.0045596102127659,50.848747,25.960001,13.531815,15.127774,0.0,3.4736321276595747,0.6781415744680851,64.603706,0.2043695659574468,2.8357699,14.124202,13.433075,56.845451,18.439579,12.140347,18.868406,0.0,88.215919,41.718781,101.41965,47.810001,0.0089848751063829,0.1246378978723404,0.0715627723404255,0.1941122914893616,7.726652765957446,7.967148723404255,1.6517778723404255,2,0,11,1,47,0,2,0.5531914893617021,0.425531914893617,0,0,0.425531914893617,0,1,0,1,3,0,1,1.1950138936170214,0,0,1,0.0425531914893617,0.1063829787234042,0.1724137999999999,11,1.0638297872340423,2,0.6170212765957447,5,0.1276595744680851,0.20689656,0.7872340425531915,0,0.0307736404255319,0.6721775744680851,0.2822812765957447,0.388484744680851,0.2569571276595744,0.3277540425531914,0.1704255978723404,0.2664867659574468,0.1392410468085106,0.2078794723404255,1,1,1.0687292,0.7838428000000001,0.2553191489361702,1.8454946,-0.9262414,1.5940933000000002,-0.08242546,0.074748896,4.0945902,0.2601320851063829,0.3887522978723404,3.5792312999999996,1.2317812,-3.696209,0.0,7.3782988,0.2133749787234042,6.2116218,14.0,0.13999784,1.4992418,1.1721363,0.0851063829787234,1,1,0.0,3.665,-4.5903502,0.2160000638297872,0,0.12700276,0.94753683,0.4042553191489361,0.0212765957446808,0.1276595744680851,0.0,0.5,1.0,18.76159659574468,139.97573191489363,147.72589787234045,7.406331063829787,91.75243191489362,54.072853191489365,153.23161063829787,0.1276595744680851,1,0.0933092808510638,0.0851063829787234,0.65384614,4.1074147000000005,0.0310277702127659,0.0238931340425531,7.279031276595745,10.164217021276595,7.454787234042553,27.133842,0.0,0.0,0.0,5.640635319148937,25.670774,27.133842,5.4072814000000005,0.21685459,0.0564105553191489,2.1593685,1.2732085,0.47064954,0.14579336,0.038923044,0.0071715713,0.0,17.231382978723403,9.9281914893617,7.473404255319149,6.2313829787234045,5.287234042553192,4.159574468085107,2.4335106382978724,1.2792553191489362,0.5,1.0,0.5,0.5,1.2247449,1.118034,-2.3823533,-2.3658273,-2.3611095,-5.4227371,-5.4094129,-5.3931022,0.027714414893617,315.75,359.5,267.25,82.5,21.375,4.375,1.0,0.0,0.071886122,0.017925736,0.66447884,0.76817524,0.8594377000000001,1.0618888000000002,1.2930534,1.4151288,1.5871215,2.0307858,0.86070234,1.4039944,1.9563947,2.6795428,5.2057066,7.5866957,8.0063572,0.0,0.031250444680851,11.47290170212766,16.851063829787233,26.18882978723404,15.21808510638298,330.0,93.0,25.25,5.25,1.0,0.0,19.470744680851062,7.569148936170213,62.75,10.5,3.875,0.875,0.0,0.0,1635,0.8723404255319149,3.021276595744681
CID77992,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,0,,,,,,,,0,9.771520833333334,111.4943,8.072534444444445,177.041,12.990340277777776,-2.7044299,-0.53343189,0.63563901,2.7141632999999996,-0.0945229527777777,-0.51155412,0.64735782,2.6458635,-0.0694227749999999,-0.42795259,0.75161248,0.0813864944444444,44.46041944444445,10.99767388888889,6.674456666666667,33.46274444444444,0.75221437,0.23841284,0.62142593,0.37857404,0.0950715416666666,0.84660399,1,-0.87470889,-0.34597793,0.13794257,2.7178371,-2.2475657000000004,-0.31368858,0.14375679,0.0758940055555555,-0.6365605,-0.21374431,0.18053272,0.0823500944444444,0.36125,0.1437442166666666,0.0666666694444444,0.27476475,0.1074211277777777,0.0491729472222222,0.059031075,0.1263888944444444,-0.0986388916666666,2.4848497000000003,-0.0412458249999999,0.13951543,0.0068442866666666,1.689197861111111,1.5622875555555558,0.0,25.857038,12.949531,0.0,17.238026,47.674564,0.0,0.0,0.0,0.0,13.566921,6.7880106,0.79039109,0.28213072,0.084415615,0.1251933,5.29403,1.8897081944444445,20.354931,50.542488,4.808279722222222,30.187557,0.54651874,0.11163216,0.66286844,0.34184912,3.6605758333333336,2.2581030555555555,26.917591,3.0374122222222217,4.439885,2.28970125,0.0033211233333333,0.0070872058333333,23.862217,18.01075,16.785529999999998,13.109866,37.614288,3.0426325,0.1460773277777777,32.897186,0.1957750055555555,0.31724,50.90794,5.2587838,20.767498,0.0,32.990111999999996,70.633995,0.0,57.64665600000001,18.868406,0.0,75.489998,0.0149782316666666,0.1478313333333333,0.0812249833333333,0.2235190333333333,7.5019269444444445,6.786610833333333,1.47224425,1,0,9,1,36,2,3,0.5,0.3611111111111111,0,0,0.3888888888888889,0,0,0,3,1,0,0,1.131785388888889,1,1,0,0.0,0.0555555555555555,0.1,10,1.0555555555555556,1,0.5555555555555556,4,0.0555555555555555,0.1,0.75,0,0.0472731888888888,0.5732146388888889,0.2578914694444444,0.3527307222222222,0.2341867027777777,0.2914908333333333,0.1555366527777777,0.2412742249999999,0.1253232555555555,0.1781977805555555,1,0,1.0121926,0.71246713,0.25,3.5087697999999996,-0.57305574,-3.0070419,1.7148677,0.09769053,2.0288115,0.2167972999999999,0.743481,-1.7014953999999998,-2.7729642000000005,-0.19154753,0.0,5.827341099999999,0.2004397583333333,9.8884163,14.0,0.99870872,1.0099292,0.00077031605,0.1111111111111111,5,1,0.0,1.5519999999999998,-2.2430401,0.1970846666666666,0,0.24303505,0.84532344,0.4166666666666667,0.0277777777777777,0.0555555555555555,0.0,0.44444445,0.80000001,16.930499722222223,58.88759444444444,69.66279444444444,10.396349722222222,44.874319444444446,17.469775833333333,72.74044444444445,0.1388888888888889,0,0.0909408472222222,0.0833333333333333,0.44444445,3.0857241,0.046228925,0.0267905013888888,6.6979877777777785,9.5255075,6.704861111111111,13.566921,0.0,5.682576200000001,29.107640999999997,4.318741666666667,12.949531,42.674564,4.9362221,0.18702807,0.0770665277777777,2.2106361,1.3169732,0.54086912,0.22284798,0.0766179709999999,0.033431299,0.012544864,17.614583333333332,10.552083333333334,8.038194444444445,6.979166666666667,5.961805555555555,4.513888888888889,2.6909722222222223,1.4131944444444444,0.5,6.5954527999999994,6.538348200000001,0.70710677,0.70710677,0.70710677,-2.4159541,-2.3277377999999995,-2.2989645,-7.3151283,-6.9708242,-6.719050900000001,0.0345390138888888,122.625,76.125,71.0,18.125,4.5,5.0,3.875,1.375,0.1075594,0.041791044,0.33657095,0.26977038,0.43434787,0.65921408,0.7193225000000001,0.66785872,0.95693743,1.802188,0.71243459,1.4012653,1.8931305,2.8696601000000004,4.5213799,6.636867999999999,7.3637218,7.3167944,0.0384168416666666,11.551424722222222,15.975694444444445,28.100694444444443,16.322916666666668,280.75,89.375,31.125,10.5,4.25,1.375,24.694444444444443,14.208333333333334,209.75,71.25,26.625,5.5,0.375,0.0,577,0.8055555555555556,2.7222222222222223
