compound_id,base_rdkit_smiles,active_MMP,active_CellCount,active_MitoStruct,active_ROS,active_GSH,active_NucMask,active_NucArea,ASA+_per_atom,ASA-,ASA_H_per_atom,ASA_P,ASA_per_atom,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0_per_atom,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0_per_atom,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3_per_atom,CASA+_per_atom,CASA-_per_atom,DASA_per_atom,DCASA_per_atom,FASA+,FASA-,FASA_H,FASA_P,FCASA+_per_atom,FCASA-,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3_per_atom,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3_per_atom,Kier1_per_atom,Kier2_per_atom,Kier3_per_atom,KierA1_per_atom,KierA2_per_atom,KierA3_per_atom,KierFlex_per_atom,PC+_per_atom,PC-_per_atom,PEOE_PC+,PEOE_PC-_per_atom,PEOE_RPC+,PEOE_RPC-_per_atom,PEOE_VSA+0_per_atom,PEOE_VSA+1_per_atom,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPPOS,PEOE_VSA_HYD_per_atom,PEOE_VSA_NEG_per_atom,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS_per_atom,PEOE_VSA_PPOS,Q_VSA_FHYD,Q_VSA_FPNEG,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD_per_atom,Q_VSA_NEG_per_atom,Q_VSA_PNEG,Q_VSA_POL_per_atom,Q_VSA_POS_per_atom,Q_VSA_PPOS_per_atom,RPC+_per_atom,RPC-_per_atom,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5_per_atom,SMR_VSA6_per_atom,SMR_VSA7,SMR_per_atom,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VAdjEq_per_atom,VAdjMa_per_atom,VDistEq_per_atom,VDistMa_per_atom,VSA_per_atom,Weight_per_atom,a_IC_per_atom,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy_per_atom,a_hyd_per_atom,a_nB,a_nBr,a_nC_per_atom,a_nCl,a_nF,a_nI,a_nN,a_nO,a_nP,a_nS,apol_per_atom,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext_per_atom,b_1rotN_per_atom,b_1rotR,b_ar,b_count_per_atom,b_double,b_heavy_per_atom,b_max1len,b_rotN_per_atom,b_rotR,b_single_per_atom,b_triple,balabanJ_per_atom,bpol_per_atom,chi0_C_per_atom,chi0_per_atom,chi0v_C_per_atom,chi0v_per_atom,chi1_C_per_atom,chi1_per_atom,chi1v_C_per_atom,chi1v_per_atom,chiral,chiral_u,dens,density,diameter_per_atom,dipole,dipoleX,dipoleY,dipoleZ,glob,h_ema,h_emd_C_per_atom,h_emd_per_atom,h_logD,h_logP,h_logS,h_log_dbo,h_log_pbo,h_mr_per_atom,h_pKa,h_pKb,h_pavgQ,h_pstates,h_pstrain,lip_acc_per_atom,lip_don,lip_druglike,lip_violation_per_atom,logP(o/w),logS,mr_per_atom,mutagenic,npr1,npr2,opr_brigid_per_atom,opr_leadlike_per_atom,opr_nrot_per_atom,opr_violation_per_atom,petitjean,petitjeanSC,pmi1_per_atom,pmi2_per_atom,pmi3_per_atom,pmiX_per_atom,pmiY_per_atom,pmiZ_per_atom,pmi_per_atom,radius_per_atom,reactive,rgyr_per_atom,rings_per_atom,rsynth,std_dim1,std_dim2_per_atom,std_dim3_per_atom,vdw_area_per_atom,vdw_vol_per_atom,vol_per_atom,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd_per_atom,vsa_other,vsa_pol,vsurf_A,vsurf_CP,vsurf_CW1_per_atom,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1_per_atom,vsurf_D2_per_atom,vsurf_D3_per_atom,vsurf_D4_per_atom,vsurf_D5_per_atom,vsurf_D6_per_atom,vsurf_D7_per_atom,vsurf_D8_per_atom,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G_per_atom,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R_per_atom,vsurf_S_per_atom,vsurf_V_per_atom,vsurf_W1_per_atom,vsurf_W2_per_atom,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1_per_atom,vsurf_Wp2_per_atom,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,weinerPath,weinerPol_per_atom,zagreb_per_atom
SPID648,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.602200714285714,387.77591,12.206751071428572,174.84851,18.451339642857143,-2.3281851,-0.57614273,0.45756918,2.3260031,-0.08528731428571427,-0.54935902,0.52381313,2.4172328,-0.0711875892857143,-0.32004029,0.79537761,0.09737956428571429,17.55279428571429,66.66975714285715,9.246938571428572,49.11696428571429,0.24942367,0.75057632,0.66156447,0.33843556,0.033975066785714284,3.6132746,-1,-0.83462894,-0.50895232,0.07790745,2.2717094,-1.4897283,-0.43880579,0.18900029,0.08600992142857143,-0.46895012,-0.1925039,0.36065701,0.09735549285714286,0.6446428214285714,0.2614234678571429,0.14335317142857143,0.8063197142857143,0.3308544857142857,0.18381066071428573,0.3734843214285714,0.13621428214285716,-0.171928575,1.4061497,-0.08593391428571429,0.15800723,0.008082935714285715,2.549157,1.1124177142857143,0.0,17.238026,25.899061,0.0,0.0,140.97005,0.0,0.0,0.0,0.0,27.133842,27.407623,0.76422346,0.57305729,0.15986469,0.075911887,9.3118625,6.982553928571428,54.541466,80.440529,5.202185,25.899061,0.67058605,0.15986469,0.31056792,0.16954929,8.170915357142857,8.400550357142857,54.541466,4.013823214285714,3.7841889285714285,2.0659138928571426,0.009167352857142857,0.006676954285714285,114.26999,0.0,4.978929,3.185575,41.534996,0.0,0.42791339285714286,236.99806,0.34832463928571433,1.7807,42.683342,48.003078,52.703362,0.0,27.047791,0.0,0.0,0.0,0.0,242.51155,98.330002,0.016749842857142858,0.19006885714285712,0.101607425,0.2999886428571429,11.920926785714286,21.889535,2.0641893571428573,2,2,6,0,28,2,4,0.7142857142857143,0.39285714285714285,0,0,0.39285714285714285,0,0,3,2,4,0,0,1.648298,0,0,1,0.07142857142857142,0.10714285714285714,0.15000001,6,1.0,3,0.7142857142857143,1,0.17857142857142858,0.25,0.6785714285714286,0,0.10799287142857142,0.8809877142857143,0.25700543571428575,0.5575130714285714,0.23214285714285715,0.5978350714285714,0.12457263571428571,0.3272313714285714,0.09821428571428571,0.29891753214285716,0,0,2.0169709,1.5757877,0.2857142857142857,3.0697157,0.85561681,-2.5601761,1.461702,0.18449868,10.616893,0.09482659642857143,0.2754238857142857,3.7767503,3.7750177,-6.2578001,0.0,7.3845983,0.34355609642857143,14.0,9.6927509,-0.99797529,1.0146875,0.0012083022,0.21428571428571427,2,1,0.03571428571428571,3.8440001,-5.0081902,0.355824675,0,0.51616192,0.56861442,0.21428571428571427,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.375,0.60000002,127.76178928571429,140.74497857142856,247.52270357142856,24.30067,119.34323571428571,114.37083214285714,258.0147357142857,0.17857142857142858,0,0.12261566071428572,0.03571428571428571,1.0,2.6337917,0.06455498214285714,0.04040359642857143,12.184739285714286,13.891171071428571,10.852678571428571,54.267685,27.133842,0.0,11.365152,8.018387857142857,40.607563,65.632835,0.95872808,0.066373035,0.09970057857142857,2.5238194,1.5807073,1.0052959,0.56064242,0.31675434,0.1389157,0.042101119,24.732142857142858,14.299107142857142,9.625,8.0,7.071428571428571,6.03125,4.107142857142857,1.4553571428571428,6.6895442,0.5,6.6708322,1.118034,0.70710677,0.5,-2.8284557,-2.7514,-2.7146988,-7.4033937,-7.3288803,-7.2891555,0.044727699999999995,412.875,524.75,377.25,188.875,89.5,46.125,20.375,5.75,0.38729128,0.22767857,0.082533084,0.19201709,0.30044991,0.26978919,0.28516808,0.32437828,0.16776496,0.93198621,0.006762831,0.098050706,0.29296964,0.51510477,0.66092408,0.94970804,1.3398067,1.2637984,0.05282824642857143,17.35987642857143,25.678571428571427,48.36607142857143,31.995535714285715,495.125,229.875,104.375,51.0,20.375,5.75,33.620535714285715,13.254464285714286,117.875,41.0,14.875,4.875,0.0,0.0,746,1.1785714285714286,3.5
SPID252,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.089565365853659,192.37138,11.27467243902439,61.782001,12.781550731707318,-2.6908915,-0.54694903,0.65567565,2.647893,-0.0846816512195122,-0.48451468,0.75054723,2.5988142,-0.060501802439024394,-0.42670864,0.80519062,0.0699685731707317,33.32091951219512,14.629608780487803,3.39758,18.691309512195122,0.63290954,0.36709046,0.88210523,0.11789478,0.0635842512195122,1.144588,1,-0.88841146,-0.35891145,0.049988732,2.6634622,-2.2594974,-0.21487875,0.16347031,0.06736536829268293,-0.6306653,-0.17783357,0.18715648,0.07172584634146342,0.3872930975609756,0.1719702731707317,0.08959681219512194,0.35377085365853655,0.15633886585365853,0.08115588780487805,0.1079825536585366,0.10046341463414633,-0.07604878048780488,2.0746031,-0.026209829268292684,0.16772743,0.007758660975609756,1.5912983658536586,3.015865609756098,0.0,0.0,0.0,0.0,8.6190128,61.274521,73.852371,0.0,0.0,0.0,0.0,0.0,0.97408903,0.40622607,0.0,0.025910962,7.902942195121951,3.295777804878049,0.0,8.6190128,4.817383902439024,8.6190128,0.69564164,0.059405483,0.56761557,0.2449529,5.643853170731707,3.508004878048781,19.760618,2.469308780487805,4.605156829268292,1.9873424634146342,0.002664629756097561,0.0075016821951219516,3.1243138,0.0,6.2257819,3.5006065,5.513495,3.4724560975609755,0.8994916585365853,137.16257,0.222728543902439,3.4772999,6.2486277,0.0,0.0,36.879158,0.0,68.895844,3.5006065,123.50229,18.868406,76.881683,7.6799998,0.01176843780487805,0.13472102439024392,0.07460877317073171,0.20756121463414637,7.958490243902438,7.801951219512195,1.505712268292683,0,0,12,1,41,0,0,0.5121951219512195,0.4634146341463415,0,0,0.4146341463414634,1,0,0,2,0,0,1,1.2325819024390243,0,0,2,0.07317073170731707,0.0975609756097561,0.17391305,12,1.048780487804878,0,0.5609756097560976,4,0.0975609756097561,0.17391305,0.7560975609756098,0,0.04132055853658537,0.6796131707317072,0.29165412195121954,0.36145431707317077,0.26006760975609755,0.3406981463414634,0.1491745512195122,0.2475089512195122,0.11135082682926828,0.2066846463414634,0,0,1.0110786,0.7436949,0.21951219512195122,4.2563925,-2.595031,2.9206362,-1.6889566,0.15045825,0.69260013,0.2810989024390244,0.42086214634146346,2.6905344,2.1660717,-3.6936121,0.0,7.2119956,0.22289992439024392,9.7377968,14.0,0.99817437,1.0134254,0.0010893639,0.04878048780487805,1,1,0.0,4.6240001,-4.5497599,0.2248306268292683,0,0.47675103,0.65327209,0.3902439024390244,0.024390243902439025,0.0975609756097561,0.0,0.44444445,0.80000001,37.055958536585365,50.77624146341463,77.72601951219512,26.954536585365855,36.782514634146345,19.042059268292682,82.77911219512195,0.12195121951219512,0,0.0794465243902439,0.07317073170731707,1.0,2.9085629,0.04484834634146342,0.02751709756097561,8.113161463414635,10.490795609756097,7.716463414634147,0.0,0.0,0.0,0.0,7.573085853658536,0.0,0.0,4.295958,17.715187,0.06163819756097561,1.619487,0.49553263,0.068436928,0.0028891263,0.0,0.0,0.0,22.11280487804878,12.86890243902439,9.923780487804878,8.960365853658537,8.15548780487805,6.704268292682927,3.4786585365853657,1.5884146341463414,0.5,0.5,1.0,0.5,0.5,0.70710677,-2.6271036,-2.5747383,-2.5423195,-3.2806532,-3.1700919,-3.1216185,0.029897526829268294,77.375,-17.0,36.25,5.5,-0.125,0.0,0.0,0.0,0.0012288786,0.0,0.18895774,0.22634569,0.066116266,0.063606434,0.13033448,0.3809787,0.95859849,1.5729165,0.17511305,0.52721149,2.2500606,3.2763965,4.2537799,0.0,0.0,0.0,0.03687499268292683,11.613348292682927,17.557926829268293,22.58231707317073,8.548780487804878,91.5,9.25,0.5,0.0,0.0,0.0,20.695121951219512,8.963414634146341,55.25,3.75,0.625,0.0,0.0,0.0,896,0.8048780487804879,2.682926829268293
SPID233,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.539126666666666,193.86417,6.307573333333333,207.06273,9.94025298245614,-2.928951,-0.5155493,0.55316615,2.9779406,-0.050990670175438596,-0.47859168,0.49273559,3.0073149,-0.04705720701754386,-0.37938944,0.65915656,0.056467524561403505,36.7172,19.100722807017544,3.138001052631579,17.616475438596492,0.65784311,0.34215689,0.6345486,0.36545143,0.0648033192982456,1.921553,0,-0.800973,-0.40222272,0.042574652,3.360383,-0.94576633,-0.34647721,-0.00026544664,0.05965845614035088,-0.53717989,-0.22512497,0.15297644,0.06290204561403509,0.35578949122807013,0.11403508771929824,0.045487680701754386,0.31228249122807017,0.09956441929824561,0.03956037192982456,0.06563914385964913,0.09850876842105262,-0.09852631929824562,2.2666359,-0.03976554210526315,0.09298493,0.0030298042105263157,1.5714579824561403,0.5350393684210526,14.951293,16.917038,30.972517,0.0,0.0,59.31506,70.706474,0.0,0.0,0.0,27.133842,23.30262,0.77596068,0.49662438,0.13880225,0.085237049,4.946670350877193,3.165929649122807,50.436462,81.408981,3.2089682456140354,30.972517,0.53481889,0.33338803,0.50337565,0.13179311,3.4094157894736843,3.165929649122807,121.14294,2.965482456140351,3.2089682456140354,0.8401676666666668,0.0016903345263157895,0.00212425649122807,47.724434,76.155678,17.643185,9.6542244,0.0,2.252687192982456,0.5666926140350877,99.978043,0.1747287789473684,1.8036,76.155678,11.375222,54.193081,20.926258,17.643185,3.185575,0.0,52.929554,75.473625,99.978043,94.830002,0.007197328771929825,0.10362965614035087,0.05549563859649123,0.1622947385964912,6.607375789473685,6.569771754385965,1.3254540350877193,5,0,0,0,57,3,8,0.47368421052631576,0.3508771929824561,0,0,0.38596491228070173,0,0,0,0,5,0,0,1.1005928245614034,0,0,2,0.05263157894736842,0.03508771929824561,0.06666667,0,1.0526315789473684,4,0.5263157894736842,2,0.03508771929824561,0.06666667,0.9824561403508771,0,0.030056663157894736,0.6089861754385965,0.25922205263157894,0.3469413333333334,0.24832168421052633,0.2861837368421053,0.16915843333333333,0.22072259649122805,0.15570285789473684,0.17686570175438598,8,8,1.0214169,0.73157966,0.21052631578947367,1.1050314,0.22618784,0.6534372,-0.86194736,0.1742813,7.0660596,0.12025671754385965,0.19266987719298245,2.338012,2.338012,-3.5023613,0.0,3.2059543,0.17787057894736844,14.0,14.0,0.0,1.0,0.0,0.08771929824561403,3,1,0.0,2.148,-3.8721199,0.17578426315789472,0,0.240224,0.93554622,0.3508771929824561,0.017543859649122806,0.03508771929824561,0.0,0.5,1.0,20.83560701754386,81.14374385964912,86.73407543859649,39.81568245614035,34.282170175438594,20.258859649122808,94.3567105263158,0.10526315789473684,1,0.06648694912280702,0.07017543859649122,0.33333334,3.1873779,0.03052730701754386,0.023344473684210526,6.374898245614035,8.980255087719298,6.432017543859649,27.133842,0.0,0.0,0.0,4.2183245614035085,16.917038,67.834602,3.9044192,0.079405308,0.048022508771929824,2.3453228,1.494985,0.78803289,0.38708028,0.13316329,0.014890426,0.0,10.958333333333334,6.50219298245614,4.962719298245614,4.1798245614035086,3.462719298245614,2.706140350877193,1.6162280701754386,0.8442982456140351,1.5811388,0.5,1.118034,0.5,1.118034,0.70710677,-2.6994019,-2.6981733,-2.6794715,-5.9786596,-5.8778601,-5.4463038,0.021975129824561405,411.75,470.875,360.125,157.25,60.0,17.5,2.375,0.0,0.22580644,0.076075554,1.4660424,1.5132492,1.6181548,1.8130718,2.0591745,2.0893598,2.1881664,2.5287552,0.32051221,0.97878194,1.5956424,2.0734057,2.3039775,2.7307911,5.8501525,0.0,0.026660375438596493,9.004894561403509,13.68421052631579,22.375,14.5,428.25,168.375,63.875,18.125,2.375,0.0,15.151315789473685,6.239035087719298,68.125,11.125,3.875,0.625,0.0,0.0,1553,1.087719298245614,2.807017543859649
SPID377,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.685280606060606,253.269,9.925510303030302,146.3414,14.360098181818183,-2.428194,-0.66843456,0.70665658,2.4472682,-0.07703779090909091,-0.57048631,0.77072883,2.478888,-0.06257848181818182,-0.51320297,0.87364459,0.0854701787878788,30.725548484848485,35.28113939393939,0.9895376666666668,4.5555900000000005,0.46554559,0.53445441,0.69118679,0.30881318,0.06483780303030304,2.456887,0,-0.78333801,-0.42959324,0.069245629,2.3776133,-0.94641596,-0.33528775,0.15031359,0.07667323333333333,-0.4912034,-0.19527228,0.20068926,0.08115929696969698,0.5259203333333334,0.22766688484848485,0.16986474242424243,0.42454396969696967,0.18167741515151514,0.13435607878787878,0.1212043606060606,0.13927273333333332,-0.13930303333333333,1.7653699,-0.05349605757575758,0.15496427,0.0053106509090909085,1.2519687272727273,1.9299144242424242,12.796158,20.72374,0.0,6.6995511,0.0,24.509808,49.019615,0.0,2.5295215,32.016521,33.931049,2.503756,0.74061918,0.49877244,0.23625751,0.023123281,6.50245393939394,4.379099090909091,68.451324,75.150879,4.400654242424242,6.6995511,0.6851235,0.23634644,0.34510544,0.078530043,6.015215757575757,5.749812727272727,68.477097,2.7645379393939393,3.0299407575757575,0.6894743939393939,0.008788933333333332,0.004990079090909091,55.257305,10.999887,50.935009,10.486856,21.918493,4.277135757575757,0.0,38.331917,0.23660272424242423,2.7586,10.999887,71.6623,6.6407428,50.935009,0.0,31.691174,0.0,141.14548,0.0,16.000351,101.22,0.014190193333333333,0.1654373212121212,0.09321484545454545,0.2579907515151515,8.40115909090909,9.342848484848485,1.8706090606060606,2,0,12,0,33,1,3,0.6363636363636364,0.42424242424242425,0,0,0.3939393939393939,0,0,0,2,5,0,1,1.211864121212121,0,0,1,0.06060606060606061,0.15151515151515152,0.22727273,12,1.0303030303030303,1,0.6666666666666666,2,0.15151515151515152,0.22727273,0.6363636363636364,0,0.05991341515151515,0.7098934242424243,0.27170470303030303,0.46841875757575757,0.2308727909090909,0.3585455151515151,0.1600855484848485,0.2984592545454546,0.11056719393939395,0.2343284303030303,0,0,1.1881078,0.86175305,0.2727272727272727,2.0937269,-0.45513183,-0.0011045038,2.0436599,0.14915402,6.9795303,0.23556076363636363,0.3538091212121212,3.0375364,2.219784,-3.7262414,1.3725823,7.9145837,0.23717078181818183,5.6173978,14.0,-0.96021086,1.1820774,1.9221314,0.21212121212121213,1,1,0.0,2.5810001,-3.7958,0.23168332727272728,1,0.2328742,0.92914826,0.36363636363636365,0.030303030303030304,0.12121212121212122,0.0,0.44444445,0.80000001,21.489122727272726,85.73977575757576,92.27782424242424,56.39335454545455,31.092330303030305,12.26767696969697,99.75335757575758,0.15151515151515152,1,0.09901709393939394,0.06060606060606061,1.0,3.0449653,0.04210250909090909,0.03563574545454545,8.779753636363637,10.841677575757576,7.863636363636363,32.016521,0.0,0.0,8.0752068,5.824140606060606,46.540413,40.091728,4.4099331,0.18140426,0.08220692727272727,2.2349615,1.4593489,0.63858795,0.22123989,0.038094338,0.0,0.0,23.492424242424242,13.06439393939394,9.337121212121213,7.643939393939394,6.458333333333333,5.253787878787879,3.0113636363636362,1.5227272727272727,1.2247449,0.70710677,1.8708287,0.5,5.5,5.8309517,-2.6260076,-2.6138442,-2.5506129,-4.8652463,-4.8484011,-4.766675,0.037349427272727276,173.125,233.125,248.875,88.125,21.25,2.75,0.0,0.0,0.087626778,0.018830525,0.86761624,1.0914558,1.423619,1.8901726,2.3098643,2.5334458,1.6954409,1.5490466,0.33369827,1.4921036,2.3954158,2.8151348,3.0231385,3.4389153,0.0,0.0,0.043536875757575755,13.245686969696969,19.03030303030303,32.42424242424242,18.954545454545453,327.75,103.0,27.0,4.75,0.0,0.0,27.178030303030305,11.890151515151516,78.875,14.875,5.75,2.0,0.0,0.0,936,0.8484848484848485,3.212121212121212
SPID653,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.428457637795276,255.1295,5.044258188976379,303.92279,7.437351023622047,-2.818469,-0.39059728,0.3139362,2.8552408,-0.027503299212598427,-0.39589876,0.32290852,2.7723799,-0.02057002834645669,-0.26328525,0.49131566,0.02407597007874016,73.63702598425196,25.241748818897637,3.4195638582677166,48.39527716535433,0.72989124,0.27010876,0.67823315,0.32176682,0.07796042755905512,3.3939166,1,-0.88218206,-0.3238554,-0.07211265,3.593215,-2.2598133,-0.33439395,-0.037,0.02793639448818898,-0.63111228,-0.20414442,0.074644633,0.029802153543307085,0.38868410236220474,0.15779864566929133,0.09004090551181103,0.36968588976377953,0.1499435433070866,0.08550188976377952,0.1279975433070866,0.10681102362204724,-0.09893700787401574,6.6185842,-0.04424082047244095,0.052617714,0.0005440066614173228,1.980903464566929,1.269406929133858,16.509409,27.214746,41.296692,29.416998,8.6190128,111.14101,112.48607,0.0,0.0,0.0,40.700764,48.596455,0.80132449,0.36867949,0.10520772,0.093467779,5.3554379527559055,2.463970787401575,89.297218,168.62991,4.219261811023623,79.332703,0.46364063,0.34817615,0.60056549,0.18818322,3.098618188976378,2.669513622047244,295.52167,3.584614409448819,4.013719212598425,1.2576722834645668,0.00038252682677165353,0.0006009694645669291,151.71017,101.54091,17.643185,72.784164,0.0,0.7428505984251969,0.16676014960629923,467.7644,0.1571227559055118,1.3293999,104.66522,21.178539,221.37003,0.0,17.643185,101.17825,0.0,0.0,94.342026,366.58615,201.17999,0.0018234634645669292,0.053802283464566926,0.02944252283464567,0.08943815748031496,6.586420472440945,6.228417086614173,1.3948682677165354,12,0,0,1,127,4,16,0.4330708661417323,0.2755905511811024,0,0,0.31496062992125984,0,0,0,1,14,0,0,1.029425905511811,0,0,3,0.03937007874015748,0.07086614173228346,0.15789473,0,1.015748031496063,3,0.44881889763779526,2,0.07874015748031496,0.1754386,0.9921259842519685,0,0.017536422047244093,0.7584008031496063,0.23171526771653542,0.3303538346456693,0.22988808661417323,0.28005608661417325,0.11041688976377953,0.1996643307086614,0.10893130708661417,0.15808329133858268,18,0,1.0058929,0.73010558,0.11811023622047244,3.8196075,3.6350083,0.58140898,-1.0188621,0.34259108,18.040487,0.22035469291338583,0.30867683464566925,0.4637982,-1.854399,-2.8083055,0.0,2.5990131,0.1623106377952756,7.5256748,14.0,0.77037162,1.7139951,0.15552883,0.11811023622047244,5,0,0.015748031496062992,3.57674,-4.3568301,0.15990051181102363,0,0.52194393,0.83949029,0.2047244094488189,0.0,0.2047244094488189,0.023622047244094488,0.46666667,0.875,63.19933779527559,101.64929133858267,121.08452755905512,55.65578503937008,54.65009448818898,32.660702362204724,142.96658267716538,0.06299212598425197,1,0.037724603937007876,0.023622047244094488,0.67272729,3.7588074,0.021542513385826773,0.01732344881889764,6.683232834645669,8.53084409448819,6.191929133858268,53.219543,0.0,0.0,0.0,4.639327874015748,72.300026,107.48723,3.2011378,0.063545607,0.01848811811023622,1.7442782,1.166748,0.6904192,0.36522153,0.15985976,0.046126463,0.0051795477,7.830708661417323,4.46259842519685,3.548228346456693,3.095472440944882,2.534448818897638,1.6948818897637796,0.5639763779527559,0.1781496062992126,0.70710677,0.5,1.118034,8.5586214,6.9641943,3.2787192,-2.1889987,-2.1461132,-2.135108,-6.9098115,-6.7675376,-6.7603812,0.010787729133858268,329.0,466.25,455.75,236.5,104.0,38.625,11.375,1.75,0.25187239,0.10715421,1.1420711,1.1353567,1.2707704,1.4598432,1.6920502,2.015727,2.8511341,3.3105152,0.4665843,1.2670366,1.756712,1.9350196,2.0691011,2.170625,1.8067595,1.3654168,0.013779250393700789,7.013076929133858,12.27263779527559,13.549212598425196,8.11023622047244,595.125,265.125,113.5,42.125,11.875,1.75,10.958661417322835,4.438976377952756,139.375,28.625,9.5,3.5,0.5,0.0,10780,0.84251968503937,2.267716535433071
