,spid,direction,hit,meas
240,218,down,0,MitoStruct
242,219,down,0,MitoStruct
1244,691,down,0,MitoStruct
244,22,down,0,MitoStruct
246,220,down,0,MitoStruct
220,20,down,0,MitoStruct
1256,698,down,0,MitoStruct
218,199,down,0,MitoStruct
216,198,down,0,MitoStruct
190,186,down,0,MitoStruct
1270,703,down,0,MitoStruct
192,187,down,0,MitoStruct
194,188,down,0,MitoStruct
390,286,down,0,MitoStruct
196,189,down,0,MitoStruct
198,19,down,0,MitoStruct
1266,701,down,0,MitoStruct
200,190,down,0,MitoStruct
1272,704,down,0,MitoStruct
202,191,down,0,MitoStruct
204,192,down,0,MitoStruct
206,193,down,0,MitoStruct
1262,70,down,0,MitoStruct
208,194,down,0,MitoStruct
210,195,down,0,MitoStruct
1260,7,down,0,MitoStruct
212,196,down,0,MitoStruct
214,197,down,0,MitoStruct
1258,699,down,0,MitoStruct
1264,700,down,0,MitoStruct
1242,690,down,0,MitoStruct
124,156,down,0,MitoStruct
122,155,down,0,MitoStruct
34,115,down,0,MitoStruct
1348,90,down,0,MitoStruct
36,116,down,0,MitoStruct
38,117,down,0,MitoStruct
1346,9,down,1,MitoStruct
40,118,down,0,MitoStruct
42,119,down,0,MitoStruct
1344,89,down,0,MitoStruct
44,12,down,0,MitoStruct
46,120,down,0,MitoStruct
1342,88,down,0,MitoStruct
48,121,down,0,MitoStruct
50,122,down,0,MitoStruct
1340,87,down,0,MitoStruct
52,123,down,0,MitoStruct
54,124,down,0,MitoStruct
1338,86,down,0,MitoStruct
56,125,down,0,MitoStruct
58,126,down,0,MitoStruct
32,114,down,0,MitoStruct
1350,91,down,0,MitoStruct
30,113,down,0,MitoStruct
28,112,down,0,MitoStruct
2,100,down,0,MitoStruct
1364,98,down,1,MitoStruct
4,101,down,0,MitoStruct
6,102,down,0,MitoStruct
1362,97,down,0,MitoStruct
8,103,down,0,MitoStruct
10,104,down,0,MitoStruct
1360,96,down,0,MitoStruct
12,105,down,0,MitoStruct
1336,85,down,0,MitoStruct
14,106,down,0,MitoStruct
16,107,down,0,MitoStruct
18,108,down,0,MitoStruct
1356,94,down,0,MitoStruct
20,109,down,0,MitoStruct
22,11,down,0,MitoStruct
1354,93,down,0,MitoStruct
24,110,down,0,MitoStruct
26,111,down,0,MitoStruct
1352,92,down,0,MitoStruct
1358,95,down,0,MitoStruct
1304,720,down,0,MitoStruct
60,127,down,0,MitoStruct
1334,84,down,0,MitoStruct
96,143,down,1,MitoStruct
98,144,down,0,MitoStruct
1316,76,down,0,MitoStruct
100,145,down,0,MitoStruct
102,146,down,0,MitoStruct
1314,75,down,0,MitoStruct
104,147,down,0,MitoStruct
106,148,down,0,MitoStruct
1312,74,down,0,MitoStruct
108,149,down,0,MitoStruct
110,15,down,0,MitoStruct
1310,73,down,0,MitoStruct
112,150,down,0,MitoStruct
114,151,down,0,MitoStruct
1308,722,down,0,MitoStruct
116,152,down,0,MitoStruct
118,153,down,0,MitoStruct
1306,721,down,0,MitoStruct
120,154,down,0,MitoStruct
1318,77,down,0,MitoStruct
94,142,down,0,MitoStruct
92,141,down,0,MitoStruct
1320,78,down,0,MitoStruct
64,129,down,0,MitoStruct
66,13,down,0,MitoStruct
1332,83,down,1,MitoStruct
68,130,down,0,MitoStruct
70,131,down,0,MitoStruct
1330,82,down,0,MitoStruct
72,132,down,0,MitoStruct
74,133,down,0,MitoStruct
1328,81,down,0,MitoStruct
62,128,down,0,MitoStruct
76,134,down,0,MitoStruct
1326,80,down,0,MitoStruct
80,136,down,0,MitoStruct
82,137,down,0,MitoStruct
1324,8,down,0,MitoStruct
84,138,down,0,MitoStruct
86,139,down,0,MitoStruct
1322,79,down,0,MitoStruct
88,14,down,0,MitoStruct
90,140,down,0,MitoStruct
78,135,down,0,MitoStruct
248,221,down,0,MitoStruct
910,538,down,0,MitoStruct
1206,674,down,0,MitoStruct
304,247,down,0,MitoStruct
1214,678,down,0,MitoStruct
354,27,down,0,MitoStruct
302,246,down,0,MitoStruct
1188,666,down,0,MitoStruct
300,245,down,0,MitoStruct
1216,679,down,0,MitoStruct
356,270,down,1,MitoStruct
298,244,down,0,MitoStruct
296,243,down,0,MitoStruct
358,271,down,0,MitoStruct
1218,68,down,0,MitoStruct
1186,665,down,0,MitoStruct
