,spid,direction,hit,meas
87,139,up,0,CellCount
89,14,up,0,CellCount
91,140,up,0,CellCount
93,141,up,0,CellCount
95,142,up,0,CellCount
97,143,up,0,CellCount
99,144,up,0,CellCount
101,145,up,0,CellCount
103,146,up,0,CellCount
105,147,up,0,CellCount
83,137,up,0,CellCount
55,124,up,0,CellCount
53,123,up,0,CellCount
51,122,up,0,CellCount
1,10,up,0,CellCount
3,100,up,0,CellCount
5,101,up,0,CellCount
7,102,up,0,CellCount
9,103,up,0,CellCount
11,104,up,0,CellCount
13,105,up,0,CellCount
15,106,up,0,CellCount
17,107,up,0,CellCount
19,108,up,0,CellCount
21,109,up,0,CellCount
23,11,up,0,CellCount
25,110,up,0,CellCount
27,111,up,0,CellCount
29,112,up,0,CellCount
31,113,up,0,CellCount
33,114,up,0,CellCount
35,115,up,0,CellCount
37,116,up,0,CellCount
39,117,up,0,CellCount
41,118,up,0,CellCount
43,119,up,0,CellCount
45,12,up,0,CellCount
47,120,up,0,CellCount
49,121,up,0,CellCount
107,148,up,0,CellCount
223,200,up,0,CellCount
109,149,up,0,CellCount
113,150,up,0,CellCount
173,178,up,0,CellCount
175,179,up,0,CellCount
177,18,up,0,CellCount
179,180,up,0,CellCount
181,181,up,0,CellCount
183,182,up,0,CellCount
185,183,up,0,CellCount
187,184,up,0,CellCount
189,185,up,0,CellCount
191,186,up,0,CellCount
193,187,up,0,CellCount
171,177,up,0,CellCount
195,188,up,0,CellCount
199,19,up,0,CellCount
201,190,up,0,CellCount
203,191,up,0,CellCount
205,192,up,0,CellCount
207,193,up,0,CellCount
209,194,up,0,CellCount
211,195,up,0,CellCount
213,196,up,0,CellCount
215,197,up,0,CellCount
217,198,up,0,CellCount
219,199,up,0,CellCount
197,189,up,0,CellCount
169,176,up,0,CellCount
167,175,up,0,CellCount
165,174,up,0,CellCount
115,151,up,0,CellCount
117,152,up,0,CellCount
119,153,up,0,CellCount
121,154,up,0,CellCount
123,155,up,0,CellCount
125,156,up,0,CellCount
127,157,up,0,CellCount
129,158,up,0,CellCount
131,159,up,0,CellCount
133,16,up,0,CellCount
135,160,up,0,CellCount
137,161,up,0,CellCount
139,162,up,0,CellCount
141,163,up,0,CellCount
143,164,up,0,CellCount
145,165,up,0,CellCount
147,166,up,0,CellCount
149,167,up,0,CellCount
151,168,up,0,CellCount
153,169,up,0,CellCount
155,17,up,0,CellCount
157,170,up,0,CellCount
159,171,up,0,CellCount
161,172,up,0,CellCount
163,173,up,0,CellCount
111,15,up,0,CellCount
451,313,up,0,CellCount
453,314,up,0,CellCount
455,315,up,0,CellCount
747,461,up,0,CellCount
749,462,up,0,CellCount
751,463,up,0,CellCount
753,464,up,0,CellCount
755,465,up,0,CellCount
757,466,up,0,CellCount
759,467,up,0,CellCount
761,468,up,0,CellCount
763,469,up,0,CellCount
765,47,up,0,CellCount
767,470,up,0,CellCount
745,46,up,0,CellCount
769,471,up,0,CellCount
773,473,up,0,CellCount
775,474,up,0,CellCount
777,475,up,0,CellCount
779,476,up,0,CellCount
781,477,up,0,CellCount
783,478,up,0,CellCount
785,479,up,0,CellCount
787,48,up,0,CellCount
789,480,up,0,CellCount
791,481,up,0,CellCount
793,482,up,0,CellCount
771,472,up,0,CellCount
743,459,up,0,CellCount
741,457,up,0,CellCount
739,456,up,0,CellCount
689,425,up,0,CellCount
691,426,up,0,CellCount
693,427,up,0,CellCount
695,428,up,0,CellCount
697,429,up,0,CellCount
699,43,up,0,CellCount
701,430,up,0,CellCount
703,431,up,0,CellCount
705,432,up,0,CellCount
707,433,up,0,CellCount
709,434,up,0,CellCount
711,435,up,0,CellCount
713,436,up,0,CellCount
715,437,up,0,CellCount
717,438,up,0,CellCount
719,439,up,0,CellCount
721,44,up,0,CellCount
723,440,up,0,CellCount
725,443,up,0,CellCount
727,45,up,0,CellCount
729,451,up,0,CellCount
731,452,up,0,CellCount
733,453,up,0,CellCount
735,454,up,0,CellCount
737,455,up,0,CellCount
795,483,up,0,CellCount
687,424,up,0,CellCount
797,484,up,0,CellCount
801,486,up,0,CellCount
861,513,up,0,CellCount
863,514,up,0,CellCount
865,515,up,0,CellCount
867,516,up,0,CellCount
869,518,up,0,CellCount
871,519,up,0,CellCount
873,52,up,0,CellCount
875,520,up,0,CellCount
877,521,up,0,CellCount
879,522,up,0,CellCount
881,523,up,0,CellCount
859,512,up,0,CellCount
883,524,up,0,CellCount
887,526,up,0,CellCount
889,527,up,0,CellCount
891,528,up,0,CellCount
893,529,up,0,CellCount
895,53,up,0,CellCount
897,530,up,0,CellCount
899,531,up,0,CellCount
901,532,up,0,CellCount
903,533,up,0,CellCount
905,535,up,0,CellCount
907,536,up,0,CellCount
885,525,up,0,CellCount
857,511,up,0,CellCount
855,510,up,0,CellCount
853,51,up,0,CellCount
803,487,up,0,CellCount
805,488,up,0,CellCount
807,489,up,0,CellCount
809,49,up,0,CellCount
811,490,up,0,CellCount
813,491,up,0,CellCount
815,492,up,0,CellCount
817,493,up,0,CellCount
819,494,up,0,CellCount
821,495,up,0,CellCount
823,496,up,0,CellCount
825,497,up,0,CellCount
827,498,up,0,CellCount
829,499,up,0,CellCount
831,50,up,0,CellCount
833,500,up,0,CellCount
835,501,up,0,CellCount
837,502,up,0,CellCount
839,503,up,0,CellCount
841,504,up,0,CellCount
843,505,up,0,CellCount
845,506,up,0,CellCount
847,507,up,0,CellCount
849,508,up,0,CellCount
851,509,up,0,CellCount
799,485,up,0,CellCount
685,423,up,0,CellCount
681,421,up,0,CellCount
679,420,up,0,CellCount
515,342,up,0,CellCount
517,343,up,0,CellCount
519,344,up,0,CellCount
521,345,up,0,CellCount
523,346,up,0,CellCount
525,347,up,0,CellCount
527,348,up,0,CellCount
529,349,up,0,CellCount
531,35,up,0,CellCount
533,350,up,0,CellCount
535,351,up,0,CellCount
513,341,up,0,CellCount
537,352,up,0,CellCount
541,354,up,0,CellCount
543,355,up,0,CellCount
545,356,up,0,CellCount
547,357,up,0,CellCount
549,358,up,0,CellCount
551,359,up,0,CellCount
553,36,up,0,CellCount
555,360,up,0,CellCount
557,361,up,0,CellCount
559,362,up,0,CellCount
561,363,up,0,CellCount
539,353,up,0,CellCount
511,340,up,0,CellCount
509,34,up,0,CellCount
507,339,up,0,CellCount
457,316,up,0,CellCount
459,317,up,0,CellCount
461,318,up,0,CellCount
463,319,up,0,CellCount
465,32,up,0,CellCount
467,320,up,0,CellCount
469,321,up,0,CellCount
471,322,up,0,CellCount
473,323,up,0,CellCount
475,324,up,0,CellCount
477,325,up,0,CellCount
479,326,up,0,CellCount
481,327,up,0,CellCount
483,328,up,0,CellCount
485,329,up,0,CellCount
487,33,up,0,CellCount
489,330,up,0,CellCount
491,331,up,0,CellCount
493,332,up,0,CellCount
495,333,up,0,CellCount
497,334,up,0,CellCount
499,335,up,0,CellCount
501,336,up,0,CellCount
503,337,up,0,CellCount
505,338,up,0,CellCount
563,364,up,0,CellCount
565,365,up,0,CellCount
567,366,up,0,CellCount
569,367,up,0,CellCount
629,394,up,0,CellCount
631,395,up,0,CellCount
633,396,up,0,CellCount
635,397,up,0,CellCount
637,398,up,0,CellCount
639,399,up,0,CellCount
641,40,up,0,CellCount
643,403,up,0,CellCount
645,404,up,0,CellCount
647,405,up,0,CellCount
649,406,up,0,CellCount
651,407,up,0,CellCount
653,408,up,0,CellCount
655,409,up,0,CellCount
657,41,up,0,CellCount
659,411,up,0,CellCount
661,412,up,0,CellCount
663,413,up,0,CellCount
665,414,up,0,CellCount
667,415,up,0,CellCount
669,416,up,0,CellCount
671,417,up,0,CellCount
673,418,up,0,CellCount
675,419,up,0,CellCount
677,42,up,0,CellCount
627,393,up,0,CellCount
911,538,up,0,CellCount
625,392,up,0,CellCount
621,390,up,0,CellCount
571,368,up,0,CellCount
573,369,up,0,CellCount
575,37,up,0,CellCount
577,370,up,0,CellCount
579,371,up,0,CellCount
581,372,up,0,CellCount
583,373,up,0,CellCount
585,374,up,0,CellCount
587,375,up,0,CellCount
589,376,up,0,CellCount
591,377,up,0,CellCount
593,378,up,0,CellCount
595,379,up,0,CellCount
597,38,up,0,CellCount
599,380,up,0,CellCount
601,381,up,0,CellCount
603,382,up,0,CellCount
605,383,up,0,CellCount
607,384,up,0,CellCount
609,385,up,0,CellCount
611,386,up,0,CellCount
613,387,up,0,CellCount
615,388,up,0,CellCount
617,389,up,0,CellCount
619,39,up,0,CellCount
623,391,up,0,CellCount
1367,99,up,0,CellCount
