,spid,direction,hit,meas
153,169,up,0,ROS
155,17,up,0,ROS
157,170,up,0,ROS
159,171,up,0,ROS
161,172,up,2,ROS
163,173,up,0,ROS
111,15,up,0,ROS
451,313,up,0,ROS
453,314,up,0,ROS
455,315,up,0,ROS
747,461,up,0,ROS
749,462,up,1,ROS
751,463,up,0,ROS
753,464,up,0,ROS
755,465,up,0,ROS
757,466,up,0,ROS
759,467,up,0,ROS
761,468,up,0,ROS
763,469,up,0,ROS
765,47,up,2,ROS
767,470,up,1,ROS
745,46,up,0,ROS
769,471,up,0,ROS
773,473,up,0,ROS
775,474,up,0,ROS
777,475,up,0,ROS
779,476,up,0,ROS
781,477,up,0,ROS
783,478,up,3,ROS
785,479,up,0,ROS
787,48,up,0,ROS
789,480,up,0,ROS
791,481,up,0,ROS
793,482,up,0,ROS
771,472,up,0,ROS
743,459,up,0,ROS
741,457,up,0,ROS
739,456,up,0,ROS
689,425,up,0,ROS
691,426,up,0,ROS
693,427,up,0,ROS
695,428,up,0,ROS
697,429,up,0,ROS
699,43,up,0,ROS
701,430,up,0,ROS
703,431,up,0,ROS
705,432,up,0,ROS
707,433,up,0,ROS
709,434,up,0,ROS
711,435,up,1,ROS
713,436,up,0,ROS
715,437,up,0,ROS
717,438,up,0,ROS
719,439,up,0,ROS
721,44,up,0,ROS
723,440,up,0,ROS
725,443,up,0,ROS
727,45,up,2,ROS
729,451,up,0,ROS
731,452,up,1,ROS
733,453,up,0,ROS
735,454,up,0,ROS
737,455,up,0,ROS
795,483,up,0,ROS
687,424,up,0,ROS
797,484,up,0,ROS
801,486,up,2,ROS
861,513,up,2,ROS
863,514,up,0,ROS
865,515,up,0,ROS
867,516,up,0,ROS
869,518,up,0,ROS
871,519,up,0,ROS
873,52,up,0,ROS
875,520,up,0,ROS
877,521,up,0,ROS
879,522,up,0,ROS
881,523,up,0,ROS
859,512,up,0,ROS
883,524,up,0,ROS
887,526,up,0,ROS
889,527,up,0,ROS
891,528,up,0,ROS
893,529,up,0,ROS
895,53,up,0,ROS
897,530,up,0,ROS
899,531,up,0,ROS
901,532,up,0,ROS
903,533,up,0,ROS
905,535,up,0,ROS
907,536,up,0,ROS
885,525,up,0,ROS
857,511,up,0,ROS
855,510,up,0,ROS
853,51,up,0,ROS
803,487,up,4,ROS
805,488,up,0,ROS
807,489,up,0,ROS
809,49,up,0,ROS
811,490,up,0,ROS
813,491,up,0,ROS
815,492,up,0,ROS
817,493,up,0,ROS
819,494,up,1,ROS
821,495,up,0,ROS
823,496,up,2,ROS
825,497,up,0,ROS
827,498,up,0,ROS
829,499,up,0,ROS
831,50,up,0,ROS
833,500,up,0,ROS
835,501,up,0,ROS
837,502,up,2,ROS
839,503,up,0,ROS
841,504,up,0,ROS
843,505,up,0,ROS
845,506,up,0,ROS
847,507,up,1,ROS
849,508,up,0,ROS
851,509,up,0,ROS
799,485,up,0,ROS
685,423,up,0,ROS
681,421,up,0,ROS
679,420,up,0,ROS
515,342,up,0,ROS
517,343,up,0,ROS
519,344,up,0,ROS
521,345,up,0,ROS
523,346,up,0,ROS
525,347,up,0,ROS
527,348,up,0,ROS
529,349,up,0,ROS
531,35,up,0,ROS
533,350,up,0,ROS
535,351,up,0,ROS
513,341,up,0,ROS
537,352,up,0,ROS
541,354,up,0,ROS
543,355,up,0,ROS
545,356,up,0,ROS
547,357,up,0,ROS
549,358,up,0,ROS
551,359,up,0,ROS
553,36,up,0,ROS
555,360,up,1,ROS
557,361,up,0,ROS
559,362,up,0,ROS
561,363,up,0,ROS
539,353,up,0,ROS
511,340,up,0,ROS
509,34,up,0,ROS
507,339,up,0,ROS
457,316,up,0,ROS
459,317,up,0,ROS
461,318,up,1,ROS
463,319,up,0,ROS
465,32,up,0,ROS
467,320,up,1,ROS
469,321,up,0,ROS
471,322,up,0,ROS
473,323,up,0,ROS
475,324,up,0,ROS
477,325,up,0,ROS
479,326,up,0,ROS
481,327,up,0,ROS
483,328,up,0,ROS
485,329,up,0,ROS
487,33,up,0,ROS
489,330,up,0,ROS
491,331,up,0,ROS
493,332,up,0,ROS
495,333,up,3,ROS
497,334,up,0,ROS
499,335,up,3,ROS
501,336,up,0,ROS
503,337,up,1,ROS
505,338,up,0,ROS
563,364,up,0,ROS
565,365,up,0,ROS
567,366,up,0,ROS
569,367,up,0,ROS
629,394,up,0,ROS
631,395,up,0,ROS
633,396,up,0,ROS
635,397,up,1,ROS
637,398,up,0,ROS
639,399,up,0,ROS
641,40,up,0,ROS
643,403,up,0,ROS
645,404,up,0,ROS
647,405,up,0,ROS
649,406,up,0,ROS
651,407,up,0,ROS
653,408,up,0,ROS
655,409,up,0,ROS
657,41,up,0,ROS
659,411,up,0,ROS
661,412,up,0,ROS
663,413,up,0,ROS
665,414,up,0,ROS
667,415,up,0,ROS
669,416,up,0,ROS
671,417,up,0,ROS
673,418,up,0,ROS
675,419,up,0,ROS
677,42,up,0,ROS
627,393,up,0,ROS
911,538,up,0,ROS
625,392,up,0,ROS
621,390,up,0,ROS
571,368,up,0,ROS
573,369,up,0,ROS
575,37,up,0,ROS
577,370,up,0,ROS
579,371,up,0,ROS
581,372,up,0,ROS
583,373,up,0,ROS
585,374,up,0,ROS
587,375,up,0,ROS
589,376,up,3,ROS
591,377,up,0,ROS
593,378,up,0,ROS
595,379,up,0,ROS
597,38,up,0,ROS
599,380,up,0,ROS
601,381,up,0,ROS
603,382,up,2,ROS
605,383,up,0,ROS
607,384,up,0,ROS
609,385,up,0,ROS
611,386,up,0,ROS
613,387,up,0,ROS
615,388,up,0,ROS
617,389,up,0,ROS
619,39,up,0,ROS
623,391,up,0,ROS
1367,99,up,0,ROS
