,spid,direction,hit,meas
810,490,down,0,NucArea
844,506,down,0,NucArea
782,478,down,3,NucArea
944,553,down,0,NucArea
848,508,down,0,NucArea
882,524,down,0,NucArea
884,525,down,0,NucArea
924,544,down,4,NucArea
886,526,down,0,NucArea
888,527,down,1,NucArea
922,543,down,0,NucArea
890,528,down,0,NucArea
892,529,down,0,NucArea
920,542,down,0,NucArea
926,545,down,0,NucArea
894,53,down,0,NucArea
918,541,down,0,NucArea
898,531,down,4,NucArea
900,532,down,0,NucArea
916,540,down,2,NucArea
902,533,down,0,NucArea
904,535,down,0,NucArea
914,54,down,0,NucArea
906,536,down,0,NucArea
908,537,down,0,NucArea
896,530,down,0,NucArea
880,523,down,0,NucArea
878,522,down,0,NucArea
928,546,down,0,NucArea
942,552,down,0,NucArea
850,509,down,0,NucArea
852,51,down,0,NucArea
940,551,down,0,NucArea
854,510,down,0,NucArea
856,511,down,0,NucArea
938,550,down,0,NucArea
858,512,down,0,NucArea
860,513,down,3,NucArea
936,55,down,0,NucArea
862,514,down,0,NucArea
864,515,down,0,NucArea
934,549,down,0,NucArea
866,516,down,0,NucArea
868,518,down,1,NucArea
932,548,down,0,NucArea
870,519,down,0,NucArea
872,52,down,0,NucArea
930,547,down,1,NucArea
874,520,down,0,NucArea
876,521,down,0,NucArea
846,507,down,2,NucArea
392,287,down,0,NucArea
976,568,down,1,NucArea
778,476,down,0,NucArea
686,424,down,0,NucArea
688,425,down,0,NucArea
1022,59,down,0,NucArea
690,426,down,0,NucArea
692,427,down,2,NucArea
1020,589,down,0,NucArea
694,428,down,0,NucArea
696,429,down,0,NucArea
1018,588,down,2,NucArea
1024,590,down,0,NucArea
698,43,down,0,NucArea
1016,587,down,0,NucArea
702,431,down,0,NucArea
704,432,down,0,NucArea
1014,585,down,1,NucArea
706,433,down,0,NucArea
708,434,down,0,NucArea
1012,584,down,0,NucArea
710,435,down,1,NucArea
712,436,down,0,NucArea
700,430,down,0,NucArea
684,423,down,0,NucArea
1366,99,down,0,NucArea
682,422,down,0,NucArea
654,409,down,0,NucArea
1038,597,down,3,NucArea
656,41,down,0,NucArea
658,411,down,0,NucArea
1036,596,down,0,NucArea
660,412,down,0,NucArea
662,413,down,0,NucArea
1034,595,down,0,NucArea
664,414,down,0,NucArea
666,415,down,0,NucArea
1032,594,down,1,NucArea
668,416,down,0,NucArea
670,417,down,0,NucArea
1030,593,down,0,NucArea
672,418,down,0,NucArea
674,419,down,1,NucArea
1028,592,down,0,NucArea
676,42,down,4,NucArea
678,420,down,0,NucArea
1026,591,down,2,NucArea
680,421,down,0,NucArea
1010,583,down,0,NucArea
780,477,down,0,NucArea
714,437,down,0,NucArea
1008,582,down,0,NucArea
752,464,down,0,NucArea
990,574,down,0,NucArea
754,465,down,0,NucArea
756,466,down,0,NucArea
988,573,down,4,NucArea
758,467,down,0,NucArea
760,468,down,0,NucArea
986,572,down,3,NucArea
762,469,down,0,NucArea
750,463,down,0,NucArea
764,47,down,1,NucArea
766,470,down,3,NucArea
768,471,down,0,NucArea
982,570,down,0,NucArea
770,472,down,0,NucArea
772,473,down,1,NucArea
980,57,down,0,NucArea
774,474,down,0,NucArea
776,475,down,0,NucArea
978,569,down,0,NucArea
984,571,down,0,NucArea
992,575,down,0,NucArea
748,462,down,4,NucArea
746,461,down,0,NucArea
718,439,down,0,NucArea
720,44,down,0,NucArea
1006,581,down,0,NucArea
722,440,down,0,NucArea
724,443,down,0,NucArea
1004,580,down,3,NucArea
726,45,down,4,NucArea
728,451,down,0,NucArea
1002,58,down,0,NucArea
730,452,down,2,NucArea
732,453,down,0,NucArea
1000,579,down,0,NucArea
734,454,down,0,NucArea
736,455,down,0,NucArea
998,578,down,3,NucArea
738,456,down,0,NucArea
740,457,down,0,NucArea
996,577,down,0,NucArea
742,459,down,0,NucArea
744,46,down,0,NucArea
994,576,down,0,NucArea
716,438,down,0,NucArea
1170,658,down,0,NucArea
1138,643,down,0,NucArea
1268,702,down,0,NucArea
1286,710,down,0,NucArea
160,172,down,0,NucArea
162,173,down,0,NucArea
1284,71,down,0,NucArea
164,174,down,0,NucArea
166,175,down,2,NucArea
1282,709,down,0,NucArea
168,176,down,0,NucArea
170,177,down,0,NucArea
1280,708,down,0,NucArea
172,178,down,0,NucArea
174,179,down,4,NucArea
1278,707,down,0,NucArea
176,18,down,0,NucArea
178,180,down,0,NucArea
1276,706,down,0,NucArea
180,181,down,0,NucArea
182,182,down,0,NucArea
1274,705,down,0,NucArea
158,171,down,0,NucArea
156,170,down,0,NucArea
1288,713,down,0,NucArea
154,17,down,0,NucArea
1302,72,down,0,NucArea
128,158,down,0,NucArea
130,159,down,0,NucArea
1300,719,down,0,NucArea
132,16,down,0,NucArea
134,160,down,0,NucArea
1298,718,down,0,NucArea
136,161,down,0,NucArea
138,162,down,0,NucArea
184,183,down,4,NucArea
1296,717,down,0,NucArea
142,164,down,0,NucArea
1294,716,down,0,NucArea
144,165,down,2,NucArea
146,166,down,0,NucArea
1292,715,down,0,NucArea
148,167,down,0,NucArea
150,168,down,3,NucArea
1290,714,down,0,NucArea
152,169,down,0,NucArea
140,163,down,4,NucArea
126,157,down,0,NucArea
186,184,down,0,NucArea
188,185,down,0,NucArea
222,200,down,0,NucArea
1254,697,down,0,NucArea
224,201,down,0,NucArea
226,202,down,0,NucArea
1252,695,down,0,NucArea
228,203,down,0,NucArea
230,204,down,0,NucArea
1250,694,down,0,NucArea
232,205,down,0,NucArea
234,21,down,0,NucArea
1248,693,down,2,NucArea
236,216,down,2,NucArea
238,217,down,0,NucArea
1246,692,down,0,NucArea
240,218,down,1,NucArea
242,219,down,0,NucArea
1244,691,down,0,NucArea
244,22,down,0,NucArea
246,220,down,1,NucArea
220,20,down,0,NucArea
1256,698,down,0,NucArea
218,199,down,0,NucArea
216,198,down,0,NucArea
190,186,down,0,NucArea
1270,703,down,0,NucArea
192,187,down,0,NucArea
194,188,down,0,NucArea
390,286,down,0,NucArea
196,189,down,2,NucArea
198,19,down,0,NucArea
1266,701,down,0,NucArea
200,190,down,0,NucArea
1272,704,down,0,NucArea
202,191,down,0,NucArea
204,192,down,0,NucArea
206,193,down,0,NucArea
1262,70,down,0,NucArea
208,194,down,0,NucArea
210,195,down,0,NucArea
1260,7,down,0,NucArea
212,196,down,1,NucArea
214,197,down,0,NucArea
1258,699,down,0,NucArea
1264,700,down,0,NucArea
1242,690,down,0,NucArea
124,156,down,0,NucArea
122,155,down,0,NucArea
34,115,down,0,NucArea
1348,90,down,0,NucArea
36,116,down,0,NucArea
38,117,down,0,NucArea
1346,9,down,4,NucArea
40,118,down,0,NucArea
42,119,down,0,NucArea
1344,89,down,0,NucArea
44,12,down,0,NucArea
46,120,down,0,NucArea
1342,88,down,0,NucArea
48,121,down,0,NucArea
50,122,down,0,NucArea
1340,87,down,0,NucArea
52,123,down,0,NucArea
54,124,down,0,NucArea
1338,86,down,0,NucArea
56,125,down,0,NucArea
58,126,down,0,NucArea
32,114,down,0,NucArea
1350,91,down,0,NucArea
30,113,down,0,NucArea
28,112,down,0,NucArea
2,100,down,0,NucArea
1364,98,down,4,NucArea
